,pairId,playerId1,playerId2,player1Name,player2Name,icetime,corsiPercentage,cf_inf_on1,cf_inf_on2,cf_inf_on1_std,cf_inf_on2_std
33,84824758474161,8482475,8474161,Yegor Chinakhov,Jakub Voracek,15242.0,0.47,-5.551115123125783e-17,0.046211159243339184,5.000000000000001,4.2545066536783755
34,84821498478398,8482149,8478398,Cole Perfetti,Kyle Connor,17704.0,0.56,0.07225638353309016,-0.07751997542441003,5.903638066662326,6.232659595325362
35,84821498479400,8482149,8479400,Cole Perfetti,Pierre-Luc Dubois,17704.0,0.56,0.07225638353309016,-0.039920512706699385,5.903638066662326,5.633084936482093
36,84781378471283,8478137,8471283,Jiri Sekac,Brandon Prust,28698.0,0.49,0.03178412980098877,-0.048149738114239005,4.601511584861952,5.695168889854142
37,84781378474189,8478137,8474189,Jiri Sekac,Lars Eller,28698.0,0.49,0.03178412980098877,0.02207299484441716,4.601511584861952,4.649489439915755
38,84775898471498,8477589,8471498,Ronalds Kenins,Jannik Hansen,29938.0,0.5181588616474047,0.45240422490108434,-0.02340686726802127,6.7585957985621254,5.360384719272945
39,84775898477500,8477589,8477500,Ronalds Kenins,Bo Horvat,29938.0,0.5181588616474047,0.45240422490108434,-0.03819195419900401,6.7585957985621254,5.603730216814648
40,84779028471657,8477902,8471657,Dennis Everberg,Cody McLeod,16096.0,0.37,0.03741194018434241,0.05001403436708418,4.53262320517717,4.213813335802028
41,84779028471718,8477902,8471718,Dennis Everberg,Marc-Andre Cliche,16096.0,0.37,0.03741194018434241,0.03828323313293258,4.53262320517717,4.452051800505279
42,84779028467338,8477902,8467338,Dennis Everberg,Alex Tanguay,22264.0,0.41,-0.03561289353821501,0.048231836038529874,5.373649747644046,4.268882143506364
43,84779028470750,8477902,8470750,Dennis Everberg,John Mitchell,22264.0,0.41,-0.03561289353821501,0.04858594254286297,5.373649747644046,4.243440082359955
44,84796618476925,8479661,8476925,Tanner Jeannot,Colton Sissons,90732.0,0.509574130406031,0.07824054179479911,-0.03619829907341515,6.007606599051245,5.489309645035256
45,84796618478508,8479661,8478508,Tanner Jeannot,Yakov Trenin,90732.0,0.509574130406031,0.07824054179479911,-0.1212754291073293,6.007606599051245,5.402085201365746
46,84810778477987,8481077,8477987,John Leonard,Ryan Donato,12382.0,0.47,-0.018164383561643904,0.02988543876567018,5.234595121370045,4.530422603399151
