playerId,playerName,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,on_off_corsi_diff,OnIce_F_goals_per60,I_F_dZoneGiveaways_per60,I_F_giveaways_per60,average_TOI,I_F_hits_per60,I_F_takeaways_per60,I_F_points_per60,shotsBlockedByPlayer_per60,I_F_oZoneShiftStarts_per60,I_F_dZoneShiftStarts_per60,I_F_neutralZoneShiftStarts_per60,I_F_flyShiftStarts_per60,average_corsi_influence,total_out_influence
8481540,Cole Caufield,77,60777.0,1155.0,41.05,0.44,0.46,0.4860253056254833,0.4713744417663923,0.47,0.46,372.0,132.12,11.43,8.83,30.55,4.22,71.74,52.22,11.3,11.37,11.25,5.0,4.0,129.0,50.0,45.0,224.0,27.0,15.0,7.0,1.0,32.0,4.0,48.0,73.0,114.0,164.0,5.0,10.0,5.0,19.0,30.0,21.0,134.0,38.0,7.0,5.0,4.49,1.95,5.0,9.0,1.0,219.47,179.0,176.12,14.0,1.84,0.82,1.53,11.74,11.71,11.67,1155.0,147.0,117.0,205.0,855.0,138.0,188.0,181.0,648.0,5.0,5.0,166373.0,10.0,32.0,16.0,7.0,419.15,34.95,34.18,34.73,33.96,412.0,168.0,195.0,775.0,47.0,27.0,5.0,447.0,102.0,31.0,13.89,12.53,8.53,19.0,16.0,6.0,757.12,580.0,569.73,5.83,4.95,5.31,35.48,35.27,34.8,472.41,44.21,42.52,45.43,43.67,480.0,167.0,200.0,847.0,52.0,33.0,7.0,455.0,143.0,49.0,13.75,17.61,12.84,14.0,29.0,9.0,877.52,647.0,667.27,6.63,7.54,7.54,43.29,44.36,43.6,92.49,108.5,1983.0,2317.0,0.66,0.86,16.0,19.0,11.0,13.0,0.0146508638590909,2.7839478750185105,0.8292610691544499,1.2438916037316747,789.3116883116883,1.1254257367096103,1.776988005330964,1.5992892047978675,0.4146305345772249,8.707241226121724,6.93025322079076,12.142751369761587,50.64415815193247,0.0005466524527194001,0.0010933049054388001
8480221,Drake Rymsha,1,796.0,17.0,-0.5,0.23,0.25,0.26,0.33,0.25,0.32,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,2.0,1.0,12.0,1.0,5.0,3.0,8.0,0.0,0.0,2425.0,0.0,0.0,0.0,0.0,3.53,0.27,0.27,0.29,0.29,4.0,1.0,2.0,7.0,1.0,0.0,0.0,4.0,1.0,0.0,0.08,0.19,0.0,0.0,1.0,0.0,6.92,5.0,5.15,0.04,0.0,0.0,0.31,0.34,0.33,10.14,0.89,0.88,0.86,0.85,11.0,4.0,5.0,20.0,0.0,0.0,0.0,11.0,4.0,0.0,0.45,0.44,0.0,0.0,0.0,0.0,20.53,15.0,14.8,0.15,0.0,0.0,1.04,1.01,1.0,1.07,3.14,28.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,4.522613065326634,0.0,0.0,796.0,0.0,0.0,0.0,0.0,9.045226130653267,9.045226130653267,4.522613065326634,54.27135678391959,,
8481068,Yegor Sharangovich,126,102975.0,1370.0,48.38,0.53,0.51,0.5160851663025006,0.5039746610068288,0.51,0.5,383.0,139.74,14.0,9.23,30.39,4.52,75.3,57.57,13.68,13.89,13.56,11.0,5.0,135.0,56.0,44.0,235.0,52.0,16.0,11.0,3.0,30.0,6.0,48.0,80.0,119.0,175.0,5.0,13.0,75.0,42.0,59.0,57.0,120.0,63.0,8.0,4.22,7.07,2.71,4.0,8.0,4.0,231.17,191.0,188.93,26.0,1.91,2.04,2.82,13.08,13.0,12.86,1370.0,282.0,199.0,367.0,1406.0,203.0,223.0,217.0,727.0,75.0,111.0,276333.0,13.0,23.0,10.0,35.0,556.06,48.48,47.45,48.2,47.18,555.0,212.0,263.0,1030.0,80.0,32.0,9.0,553.0,180.0,34.0,17.11,21.22,10.14,17.0,23.0,14.0,1015.34,767.0,758.14,7.39,7.79,7.79,48.07,47.69,47.11,532.88,43.43,41.94,44.14,42.66,549.0,195.0,202.0,946.0,68.0,36.0,13.0,571.0,142.0,31.0,17.74,16.83,8.87,28.0,24.0,16.0,967.52,744.0,759.42,6.99,7.09,7.09,43.34,44.08,43.52,119.28,116.37,2577.0,2528.0,1.32,1.6,26.0,25.0,20.0,20.0,0.0121105052956718,2.7967953386744355,0.9089584850691916,1.992716678805535,817.2619047619048,1.4683175528040788,2.062636562272396,1.817916970138383,1.2235979606700655,9.858703568827384,6.957028404952659,12.830298616168973,49.1536780772032,0.06330045860575932,0.3165022930287966
8477544,Philippe Maillet,2,1098.0,26.0,0.33,0.4,0.61,0.63,0.57,0.52,0.59,24.0,1.88,0.32,0.2,0.41,0.09,1.16,0.82,0.32,0.31,0.31,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,0.07,0.25,0.0,0.0,0.0,0.0,2.97,3.0,2.98,1.0,0.04,0.0,0.0,0.36,0.35,0.35,26.0,2.0,1.0,6.0,17.0,2.0,5.0,2.0,17.0,6.0,6.0,5351.0,0.0,0.0,0.0,0.0,9.21,0.61,0.61,0.58,0.58,8.0,5.0,7.0,20.0,0.0,0.0,0.0,10.0,3.0,0.0,0.27,0.34,0.0,0.0,0.0,0.0,19.29,13.0,12.58,0.14,0.0,0.0,0.75,0.72,0.72,9.17,0.91,0.91,0.98,0.97,9.0,3.0,0.0,12.0,1.0,0.0,0.0,8.0,2.0,2.0,0.19,0.23,0.49,0.0,0.0,1.0,12.53,12.0,12.5,0.13,0.0,0.0,1.04,1.12,1.11,4.69,3.0,105.0,80.0,0.0,0.03,0.0,1.0,0.0,1.0,0.06,0.0,3.278688524590164,3.278688524590164,549.0,3.278688524590164,0.0,0.0,0.0,6.557377049180328,3.278688524590164,19.67213114754098,55.73770491803279,,
8475968,Alex Belzile,13,7055.0,150.0,1.54,0.39,0.5,0.5184975194897237,0.5216383558091287,0.48,0.51,104.0,8.9,0.6,0.57,2.45,0.28,4.9,3.21,0.59,0.61,0.6,0.0,0.0,11.0,1.0,5.0,17.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,11.0,12.0,2.0,4.0,8.0,17.0,4.0,5.0,10.0,1.0,1.0,0.24,0.11,0.24,0.0,0.0,0.0,16.87,12.0,12.09,3.0,0.12,0.0,0.11,0.61,0.62,0.61,150.0,17.0,15.0,32.0,112.0,30.0,28.0,14.0,78.0,8.0,10.0,30848.0,4.0,2.0,1.0,5.0,43.09,2.58,2.51,2.61,2.54,50.0,9.0,22.0,81.0,4.0,3.0,0.0,49.0,9.0,1.0,1.21,1.13,0.24,2.0,1.0,0.0,79.72,59.0,58.84,0.54,0.18,0.18,2.95,2.97,2.89,47.58,4.03,3.89,3.96,3.83,47.0,18.0,12.0,77.0,2.0,3.0,0.0,49.0,13.0,3.0,1.35,1.64,1.04,2.0,0.0,0.0,79.24,65.0,65.54,0.65,0.98,0.98,3.7,3.64,3.6,19.79,19.95,430.0,401.0,0.29,0.4,7.0,2.0,6.0,2.0,-0.0031408363194049,2.0411055988660523,1.5308291991495393,2.5513819985825656,542.6923076923077,8.674698795180724,2.0411055988660523,0.5102763997165131,2.5513819985825656,8.674698795180724,7.654145995747696,16.328844790928418,57.150956768249465,,
8479525,Ross Colton,109,70047.0,1200.0,46.83,0.53,0.52,0.52,0.5110305027515787,0.52,0.51,614.0,134.25,15.74,9.9,30.04,4.42,67.6,49.3,15.05,15.95,15.21,7.0,4.0,138.0,39.0,34.0,211.0,42.0,20.0,12.0,2.0,30.0,5.0,51.0,59.0,118.0,157.0,7.0,14.0,264.0,186.0,32.0,11.0,105.0,55.0,17.0,3.76,7.0,4.98,5.0,11.0,4.0,212.78,177.0,177.83,4.0,2.1,3.33,3.74,14.11,14.2,13.91,1200.0,231.0,189.0,290.0,898.0,203.0,161.0,149.0,687.0,264.0,244.0,246404.0,14.0,38.0,18.0,38.0,457.46,40.32,38.78,40.97,39.37,456.0,172.0,190.0,818.0,52.0,31.0,4.0,451.0,144.0,33.0,13.12,17.42,9.77,13.0,19.0,6.0,829.01,628.0,634.64,6.62,7.69,7.66,39.27,39.67,38.98,415.37,36.12,35.01,36.03,34.92,414.0,163.0,182.0,759.0,34.0,30.0,4.0,423.0,129.0,25.0,13.07,15.48,7.58,15.0,14.0,5.0,750.57,577.0,572.85,5.88,6.59,6.59,35.42,35.24,34.6,131.51,122.04,2591.0,2560.0,1.18,1.93,23.0,38.0,21.0,32.0,0.0089694972484213,2.6724913272517026,0.2055762559424386,0.5653347038417063,642.6330275229358,9.559295901323395,1.6446100475395091,2.1585506873956057,1.952974431453167,11.872028780675832,9.713478093280226,14.904278555826805,46.151869459077474,0.05127332229643672,0.20509328918574687
8478057,Dakota Joshua,42,21307.0,358.0,10.58,0.62,0.48,0.4977439339184305,0.47,0.56,0.46,338.0,29.88,4.3,2.58,5.92,1.01,14.99,10.2,4.16,4.45,4.31,3.0,2.0,30.0,9.0,8.0,47.0,9.0,3.0,6.0,1.0,5.0,1.0,12.0,12.0,27.0,36.0,5.0,16.0,40.0,100.0,10.0,9.0,15.0,20.0,4.0,0.83,2.45,1.01,1.0,1.0,1.0,49.23,39.0,40.56,4.0,0.55,1.68,1.2,3.65,3.77,3.68,358.0,41.0,28.0,84.0,346.0,53.0,47.0,49.0,209.0,40.0,35.0,103882.0,16.0,18.0,6.0,12.0,133.27,12.95,12.43,13.29,12.75,138.0,50.0,50.0,238.0,16.0,14.0,4.0,130.0,46.0,12.0,4.1,5.42,3.43,8.0,3.0,4.0,246.22,188.0,193.64,2.03,3.39,3.38,11.59,11.86,11.68,106.51,8.1,7.9,8.16,7.95,103.0,47.0,64.0,214.0,9.0,10.0,1.0,117.0,29.0,4.0,3.55,3.3,1.26,5.0,3.0,1.0,211.73,150.0,149.15,1.45,1.82,1.78,7.77,7.79,7.68,48.46,53.08,1010.0,1130.0,0.26,0.37,10.0,11.0,8.0,11.0,0.0277439339184305,2.703336931524851,0.6758342328812128,1.5206270239827286,507.3095238095238,16.895855822030317,1.689585582203032,1.5206270239827286,2.027502698643638,6.927300887032431,4.730839630168489,14.192518890505468,58.4596611442249,,
8479705,Jeffrey Viel,45,22578.0,429.0,2.11,0.49,0.47,0.446306138719107,0.4799124279484515,0.45,0.47,364.0,27.48,3.18,2.06,6.19,0.91,14.91,10.75,2.99,3.07,2.9,1.0,1.0,29.0,9.0,13.0,51.0,5.0,3.0,4.0,0.0,9.0,2.0,10.0,10.0,26.0,35.0,30.0,84.0,4.0,106.0,13.0,10.0,22.0,14.0,2.0,0.83,1.67,0.68,1.0,2.0,0.0,49.82,38.0,37.45,5.0,0.44,0.99,0.71,2.91,2.85,2.77,429.0,65.0,26.0,83.0,374.0,76.0,80.0,45.0,228.0,4.0,8.0,112593.0,84.0,72.0,24.0,11.0,118.16,11.51,11.01,11.35,10.86,122.0,45.0,54.0,221.0,7.0,13.0,0.0,117.0,40.0,10.0,3.55,4.94,3.02,3.0,3.0,0.0,217.34,167.0,165.51,1.68,2.81,2.81,10.38,10.25,10.01,143.24,11.97,11.69,12.11,11.82,145.0,56.0,79.0,280.0,8.0,8.0,0.0,148.0,46.0,7.0,4.52,5.51,1.94,1.0,5.0,2.0,284.24,201.0,204.0,1.87,1.08,1.08,12.77,12.89,12.73,56.1,63.3,1234.0,1438.0,0.41,0.41,13.0,8.0,12.0,7.0,-0.0336062892293444,1.1161307467446189,0.7972362476747276,1.5944724953494551,501.73333333333335,16.901408450704228,2.072814243954292,0.7972362476747276,1.7539197448844008,10.36407121977146,4.145628487908584,13.234121711400478,59.63327132606963,,
8481580,Connor McMichael,69,42483.0,896.0,23.81,0.56,0.49,0.5180425111220959,0.4992200853387111,0.53,0.51,623.0,97.12,11.19,7.44,20.83,3.34,52.82,38.37,10.73,11.49,11.03,7.0,2.0,104.0,30.0,26.0,160.0,17.0,8.0,16.0,3.0,21.0,2.0,44.0,43.0,96.0,126.0,4.0,8.0,144.0,45.0,15.0,10.0,83.0,37.0,14.0,3.12,4.32,3.76,3.0,3.0,2.0,164.47,134.0,137.67,5.0,1.56,3.07,2.67,10.09,10.42,10.19,896.0,144.0,80.0,146.0,539.0,154.0,155.0,118.0,469.0,144.0,191.0,162646.0,8.0,10.0,5.0,22.0,377.0,31.99,30.47,32.42,30.93,380.0,146.0,161.0,687.0,26.0,42.0,4.0,403.0,93.0,30.0,12.32,11.37,8.3,14.0,9.0,3.0,699.12,526.0,534.55,5.32,7.36,7.36,29.94,30.55,29.94,332.93,25.24,24.75,25.02,24.53,325.0,144.0,159.0,628.0,29.0,19.0,2.0,367.0,84.0,18.0,10.25,10.23,4.77,16.0,10.0,3.0,622.45,469.0,465.08,4.53,3.99,3.99,25.78,25.56,25.2,101.78,106.53,2353.0,2378.0,0.83,0.48,18.0,23.0,15.0,21.0,0.0188224257833847,2.203234234870419,0.4236988913212344,0.8473977826424688,615.695652173913,3.813290021891109,1.271096673963703,1.440576230492197,1.8642751218134312,12.202528070051551,6.77918226113975,12.372007626580045,45.674740484429066,,
8480037,Aleksi Heponiemi,15,10939.0,108.0,0.95,0.49,0.46,0.5378882896059969,0.5721359013867489,0.56,0.51,30.0,6.07,0.62,0.46,1.2,0.18,3.16,2.39,0.61,0.61,0.61,0.0,0.0,7.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,7.0,8.0,1.0,2.0,2.0,0.0,8.0,5.0,5.0,3.0,0.0,0.18,0.43,0.0,0.0,0.0,0.0,7.67,8.0,7.75,0.0,0.1,0.0,0.0,0.71,0.7,0.7,108.0,24.0,27.0,35.0,162.0,18.0,15.0,13.0,62.0,2.0,4.0,32450.0,2.0,0.0,0.0,2.0,50.11,3.89,3.8,3.86,3.77,51.0,18.0,19.0,88.0,3.0,4.0,0.0,51.0,17.0,1.0,1.66,1.98,0.25,0.0,0.0,0.0,86.3,69.0,67.53,0.69,0.53,0.53,4.05,3.98,3.91,39.55,4.12,3.93,4.2,4.01,46.0,8.0,16.0,70.0,6.0,4.0,1.0,34.0,14.0,6.0,1.12,1.59,1.4,3.0,2.0,1.0,71.61,54.0,54.97,0.59,0.96,0.96,3.74,3.8,3.75,10.35,12.37,240.0,213.0,0.0,0.19,0.0,3.0,0.0,3.0,-0.0342476117807519,0.9872931712222324,0.0,1.6454886187037208,729.2666666666667,0.0,2.632781789925953,0.3290977237407441,0.6581954474814883,7.898345369777859,8.885638541000093,11.518420330926046,53.31383124600055,,
8479367,William Lockwood,15,9939.0,199.0,-0.17,0.5,0.51,0.4587483650266626,0.5142406449916747,0.43,0.52,114.0,14.82,1.75,1.01,3.27,0.49,7.7,5.77,1.74,1.76,1.75,0.0,0.0,13.0,7.0,4.0,24.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,9.0,13.0,20.0,3.0,9.0,0.0,55.0,1.0,3.0,10.0,8.0,2.0,0.33,0.88,0.55,0.0,0.0,0.0,24.42,20.0,20.46,1.0,0.21,0.0,0.32,1.65,1.67,1.66,199.0,22.0,21.0,42.0,145.0,24.0,23.0,18.0,134.0,0.0,0.0,34233.0,9.0,7.0,2.0,10.0,56.23,5.56,5.47,5.72,5.62,53.0,25.0,30.0,108.0,3.0,4.0,0.0,54.0,17.0,7.0,1.6,1.98,1.97,1.0,0.0,2.0,111.73,78.0,80.35,0.78,0.89,0.89,5.45,5.61,5.58,72.33,5.66,5.38,5.65,5.37,75.0,27.0,26.0,128.0,6.0,2.0,0.0,78.0,18.0,6.0,2.1,2.08,1.48,4.0,2.0,0.0,124.99,102.0,100.27,0.93,0.51,0.51,6.08,6.07,5.85,23.48,22.38,489.0,459.0,0.07,0.1,2.0,3.0,2.0,3.0,-0.0554922799650119,1.0866284334440084,0.3622094778146695,1.0866284334440084,662.6,19.92152127980682,0.3622094778146695,0.0,3.622094778146695,7.968608511922729,7.606399034108059,15.212798068216118,52.52037428312708,,
8479718,Alex Barre-Boulet,31,19875.0,206.0,4.37,0.41,0.54,0.5064996226415094,0.5145042781569727,0.42,0.53,164.0,11.62,1.66,0.98,2.52,0.38,6.26,4.19,1.53,1.68,1.54,2.0,0.0,12.0,4.0,6.0,22.0,6.0,3.0,2.0,0.0,4.0,1.0,4.0,2.0,9.0,13.0,2.0,4.0,5.0,18.0,6.0,5.0,9.0,5.0,2.0,0.42,0.71,0.53,2.0,1.0,0.0,23.61,16.0,16.69,3.0,0.21,0.33,0.53,1.34,1.36,1.28,206.0,73.0,41.0,61.0,262.0,37.0,29.0,24.0,116.0,5.0,9.0,71643.0,4.0,8.0,4.0,8.0,60.42,5.14,4.97,5.3,5.13,57.0,27.0,34.0,118.0,14.0,5.0,1.0,60.0,21.0,3.0,1.83,2.53,0.79,3.0,4.0,0.0,125.2,84.0,87.51,0.86,0.94,0.94,5.05,5.23,5.13,85.24,7.48,7.27,7.17,6.98,90.0,27.0,33.0,150.0,7.0,8.0,1.0,88.0,24.0,5.0,2.81,3.04,1.63,5.0,2.0,0.0,143.1,117.0,112.74,1.24,1.71,1.71,7.01,6.75,6.68,27.23,23.43,569.0,540.0,0.1,0.18,1.0,3.0,1.0,2.0,-0.0080046555154633,2.535849056603773,0.5433962264150943,0.9056603773584906,641.1290322580645,3.260377358490566,1.0867924528301889,1.0867924528301889,1.449056603773585,13.22264150943396,7.426415094339623,11.049056603773586,47.45660377358491,0.0383252275814088,0.0766504551628176
8479419,Brett Murray,21,15368.0,311.0,2.3,0.42,0.45,0.4373614003123373,0.4737687288545191,0.41,0.46,141.0,16.15,2.68,1.27,3.25,0.53,7.67,5.6,2.57,2.59,2.48,2.0,1.0,13.0,8.0,3.0,24.0,5.0,2.0,5.0,2.0,1.0,1.0,3.0,9.0,11.0,19.0,4.0,13.0,0.0,20.0,4.0,5.0,9.0,8.0,4.0,0.4,0.95,1.33,0.0,0.0,2.0,23.45,21.0,20.55,0.0,0.27,1.12,1.17,1.79,1.76,1.75,311.0,51.0,44.0,48.0,194.0,56.0,48.0,44.0,163.0,0.0,0.0,49656.0,13.0,13.0,5.0,3.0,89.63,7.74,7.47,7.68,7.41,93.0,36.0,40.0,169.0,9.0,10.0,2.0,101.0,22.0,6.0,3.09,2.63,2.02,3.0,2.0,3.0,166.33,129.0,127.35,1.2,1.93,1.93,6.75,6.74,6.65,122.73,10.65,10.31,10.65,10.33,132.0,50.0,41.0,223.0,11.0,14.0,5.0,151.0,21.0,10.0,4.93,2.62,3.1,1.0,5.0,5.0,228.15,182.0,185.86,1.68,2.92,2.92,8.75,8.83,8.73,26.04,31.29,641.0,691.0,0.08,0.98,6.0,10.0,2.0,8.0,-0.0364073285421817,2.108276939094221,0.0,1.1712649661634564,731.8095238095239,4.685059864653826,0.9370119729307652,1.1712649661634564,0.7027589796980739,11.946902654867255,10.307131702238417,11.244143675169182,45.44508068714211,-0.02181443803338325,-0.0436288760667665
8482109,Alexis Lafreniere,135,100461.0,1207.0,26.6,0.48,0.47,0.4758683469206956,0.47,0.47,0.47,540.0,89.18,8.84,6.16,20.54,2.9,48.38,36.18,8.63,8.8,8.61,4.0,5.0,90.0,33.0,34.0,157.0,47.0,18.0,3.0,4.0,24.0,4.0,23.0,51.0,72.0,105.0,16.0,35.0,11.0,148.0,55.0,35.0,92.0,26.0,5.0,3.44,3.43,1.97,6.0,9.0,3.0,157.35,123.0,122.98,12.0,1.28,0.6,2.3,7.82,7.77,7.73,1207.0,244.0,163.0,316.0,1389.0,174.0,151.0,153.0,729.0,11.0,23.0,299501.0,35.0,29.0,13.0,35.0,433.82,36.72,35.27,36.59,35.16,439.0,163.0,205.0,807.0,68.0,29.0,9.0,449.0,121.0,32.0,12.47,14.92,9.33,13.0,18.0,8.0,809.55,602.0,603.33,6.02,7.56,7.56,35.19,35.1,34.46,490.1,39.77,38.7,39.68,38.63,494.0,192.0,205.0,891.0,38.0,39.0,11.0,527.0,126.0,33.0,15.49,15.45,8.84,14.0,13.0,11.0,891.59,686.0,685.26,6.79,7.68,7.68,38.9,38.8,38.25,104.94,117.89,2387.0,2710.0,0.55,1.27,22.0,29.0,16.0,24.0,0.0058683469206956,2.436766506405471,0.430017618777436,1.254218054767522,744.1555555555556,5.303550631588378,1.9709140860632488,1.6842356735449575,1.254218054767522,8.743691581807866,5.841072655060173,11.32379729447248,49.77453937348822,-0.015721121645726158,-0.1100478515200831
8482635,Mike Hardman,29,16542.0,290.0,-2.25,0.49,0.46,0.3806039173014146,0.4558693798669925,0.38,0.48,220.0,13.28,1.63,0.94,3.01,0.46,6.54,5.42,1.6,1.64,1.61,1.0,1.0,11.0,7.0,6.0,24.0,5.0,0.0,1.0,0.0,2.0,0.0,4.0,11.0,11.0,18.0,4.0,11.0,1.0,97.0,7.0,6.0,7.0,10.0,1.0,0.21,1.19,0.23,0.0,0.0,0.0,23.99,18.0,17.96,4.0,0.2,0.27,0.33,1.5,1.48,1.47,290.0,35.0,38.0,60.0,281.0,39.0,38.0,29.0,184.0,1.0,1.0,70372.0,11.0,5.0,1.0,18.0,67.15,6.29,6.13,6.3,6.15,69.0,27.0,40.0,136.0,9.0,7.0,1.0,67.0,23.0,6.0,1.95,2.9,1.44,1.0,2.0,2.0,133.95,96.0,95.15,0.92,1.23,1.23,5.97,5.99,5.9,107.67,6.57,6.47,6.67,6.58,109.0,48.0,52.0,209.0,11.0,2.0,0.0,134.0,21.0,2.0,3.89,2.19,0.49,6.0,4.0,1.0,213.9,157.0,159.37,1.4,0.07,0.07,7.9,8.03,7.9,25.92,29.89,712.0,776.0,0.46,0.14,17.0,7.0,12.0,5.0,-0.0752654625655779,1.9586507072905333,0.8705114254624593,1.3057671381936888,570.4137931034483,21.109902067464635,1.5233949945593035,1.088139281828074,3.9173014145810665,7.616974972796518,8.269858541893361,13.057671381936888,61.15342763873775,,
