lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name,player3Name
846613884661398475834,Marleau-Thornton-Sorensen,line,18,6707.0,0.42,0.43,0.44,37.11,3.69,2.7,8.14,1.13,21.78,15.56,3.6,3.68,3.58,42.0,11.0,23.0,76.0,6.0,3.0,1.0,13.0,1.0,10.0,20.0,36.0,47.0,5.0,13.0,45.0,55.0,17.0,15.0,39.0,9.0,5.0,1.2,1.12,1.37,3.0,1.0,2.0,76.43,53.0,52.73,11.0,0.56,0.66,0.8,3.45,3.42,3.38,47.77,5.13,3.37,11.35,1.58,26.41,19.22,4.92,5.16,4.96,46.0,22.0,32.0,100.0,3.0,7.0,0.0,10.0,1.0,21.0,26.0,43.0,65.0,10.0,23.0,62.0,38.0,16.0,22.0,47.0,14.0,7.0,1.42,1.81,1.9,1.0,2.0,0.0,98.2,68.0,67.93,10.0,0.7,1.53,1.53,4.24,4.24,4.18,8466138,8466139,8475834,Joe Thornton,Patrick Marleau,Marcus Sorensen
847577284763268476960,Athanasiou-Sheahan-Archibald,line,3,1472.0,0.45,0.43,0.45,11.28,0.89,0.63,2.74,0.34,5.88,4.52,0.88,0.86,0.85,14.0,1.0,3.0,18.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,14.0,15.0,0.0,0.0,17.0,11.0,2.0,0.0,12.0,2.0,1.0,0.24,0.35,0.29,0.0,0.0,0.0,17.57,15.0,14.66,0.0,0.13,0.0,0.0,1.01,0.98,0.97,13.56,1.07,1.03,3.75,0.46,7.05,4.65,0.93,1.1,0.95,14.0,4.0,6.0,24.0,1.0,2.0,0.0,8.0,0.0,4.0,3.0,13.0,17.0,0.0,0.0,11.0,17.0,1.0,4.0,14.0,3.0,1.0,0.49,0.35,0.23,0.0,0.0,1.0,23.93,18.0,17.69,3.0,0.22,0.19,0.21,1.07,1.11,0.96,8475772,8476326,8476960,Riley Sheahan,Josh Archibald,Andreas Athanasiou
847581084774048478866,Simon-Guentzel-Rust,line,2,732.0,0.69,0.7,0.72,9.06,0.45,0.51,2.56,0.28,5.45,3.76,0.45,0.43,0.42,10.0,3.0,6.0,19.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,10.0,13.0,0.0,0.0,7.0,1.0,1.0,2.0,12.0,1.0,0.0,0.29,0.16,0.0,0.0,0.0,0.0,18.32,13.0,12.52,2.0,0.1,0.0,0.0,0.56,0.53,0.52,3.65,0.2,0.21,0.91,0.11,1.98,1.59,0.2,0.21,0.21,4.0,1.0,3.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,4.0,8.0,1.0,1.0,4.0,1.0,0.0,0.09,0.11,0.0,0.0,0.0,0.0,8.33,5.0,5.15,1.0,0.04,0.0,0.0,0.24,0.26,0.26,8475810,8477404,8478866,Bryan Rust,Jake Guentzel,Dominik Simon
847405384751698478099,Kane-Couture-Labanc,line,58,31310.0,0.52,0.534045352922389,0.51,209.29,17.07,14.56,50.06,6.78,121.23,87.31,16.57,16.97,16.47,213.0,84.0,107.0,404.0,21.0,23.0,4.0,44.0,5.0,86.0,118.0,192.0,276.0,27.0,57.0,223.0,172.0,52.0,57.0,227.0,56.0,14.0,6.52,6.86,3.69,10.0,8.0,3.0,398.64,297.0,294.88,29.0,2.99,3.64,3.69,16.37,16.21,16.0,201.21,15.53,13.11,48.28,6.3,114.05,84.74,15.25,15.95,15.66,207.0,75.0,81.0,363.0,21.0,8.0,2.0,39.0,7.0,98.0,109.0,186.0,261.0,19.0,41.0,210.0,122.0,51.0,62.0,221.0,44.0,17.0,5.79,5.35,4.38,8.0,8.0,5.0,372.05,282.0,288.4,34.0,2.7,1.94,1.73,16.5,16.86,16.63,8474053,8475169,8478099,Logan Couture,Evander Kane,Kevin Labanc
847004784701448477454,Erne-Filppula-Nielsen,line,10,720.0,0.17,0.44,0.4,5.18,0.19,0.37,1.43,0.2,3.31,2.49,0.19,0.19,0.19,7.0,1.0,3.0,11.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,7.0,8.0,1.0,2.0,6.0,5.0,2.0,1.0,8.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,10.86,8.0,7.9,1.0,0.07,0.0,0.0,0.26,0.27,0.27,9.14,0.95,0.55,2.18,0.29,4.54,3.49,0.93,0.98,0.96,8.0,4.0,2.0,14.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,7.0,11.0,0.0,0.0,4.0,7.0,2.0,2.0,10.0,0.0,2.0,0.35,0.0,0.59,1.0,0.0,0.0,14.47,12.0,12.28,0.0,0.11,0.59,0.59,0.47,0.47,0.47,8470047,8470144,8477454,Valtteri Filppula,Frans Nielsen,Adam Erne
847784684794238479465,Nylander-Carpenter-Caggiula,line,9,1993.0,0.61,0.54,0.52,18.17,1.64,1.18,4.42,0.64,9.57,7.56,1.61,1.61,1.58,13.0,12.0,8.0,33.0,2.0,2.0,1.0,4.0,0.0,7.0,10.0,11.0,23.0,1.0,2.0,15.0,17.0,7.0,10.0,17.0,6.0,2.0,0.35,0.78,0.51,0.0,1.0,1.0,32.19,25.0,24.34,10.0,0.25,0.45,0.45,1.43,1.41,1.39,15.34,1.04,0.98,3.99,0.55,8.86,6.65,1.02,1.07,1.06,14.0,9.0,5.0,28.0,0.0,0.0,0.0,3.0,2.0,11.0,7.0,14.0,23.0,0.0,0.0,11.0,20.0,8.0,8.0,18.0,5.0,0.0,0.53,0.51,0.0,0.0,0.0,0.0,28.61,23.0,23.48,5.0,0.2,0.0,0.0,1.17,1.22,1.21,8477846,8479423,8479465,Ryan Carpenter,Alex Nylander,Drake Caggiula
847640084764068478424,Harkins-Shore-Shaw,line,4,1331.0,0.57,0.47,0.45,7.29,0.6,0.47,1.87,0.21,3.98,2.86,0.59,0.61,0.61,9.0,1.0,4.0,14.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,7.0,8.0,1.0,2.0,14.0,12.0,1.0,3.0,8.0,1.0,1.0,0.22,0.17,0.21,1.0,1.0,0.0,14.44,10.0,10.21,3.0,0.1,0.0,0.0,0.69,0.72,0.72,9.23,0.45,0.43,2.34,0.31,4.14,4.34,0.45,0.47,0.46,9.0,3.0,4.0,16.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,9.0,12.0,1.0,2.0,10.0,10.0,2.0,3.0,10.0,2.0,0.0,0.21,0.24,0.0,0.0,0.0,0.0,17.26,12.0,13.01,1.0,0.09,0.0,0.0,0.53,0.56,0.56,8476400,8476406,8478424,Logan Shaw,Nicholas Shore,Jansen Harkins
847571484757668475793,Watson-Johansen-Jarnkrok,line,5,1061.0,0.14,0.33,0.32,4.98,0.21,0.29,1.11,0.15,2.95,2.29,0.21,0.2,0.2,6.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,7.0,2.0,4.0,9.0,11.0,1.0,3.0,6.0,1.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,10.43,7.0,6.65,2.0,0.06,0.0,0.0,0.27,0.25,0.25,11.54,1.3,0.92,2.6,0.36,5.58,4.24,1.2,1.44,1.33,13.0,2.0,7.0,22.0,2.0,2.0,1.0,2.0,0.0,4.0,5.0,11.0,13.0,2.0,4.0,7.0,4.0,2.0,0.0,8.0,6.0,1.0,0.2,0.77,0.33,0.0,2.0,0.0,23.62,15.0,16.3,0.0,0.19,0.52,0.52,0.98,1.06,1.0,8475714,8475766,8475793,Calle Jarnkrok,Austin Watson,Ryan Johansen
847628884768828478427,Teravainen-Aho-Dzingel,line,24,1258.0,0.32,0.41,0.36,6.44,0.42,0.39,1.54,0.21,3.55,2.89,0.39,0.41,0.38,6.0,3.0,7.0,16.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,8.0,2.0,4.0,3.0,6.0,3.0,2.0,7.0,2.0,0.0,0.18,0.24,0.0,1.0,0.0,0.0,16.09,9.0,9.06,2.0,0.08,0.0,0.0,0.5,0.49,0.46,11.45,0.89,0.74,3.04,0.36,6.23,4.75,0.88,0.92,0.91,13.0,3.0,7.0,23.0,1.0,2.0,0.0,3.0,0.0,3.0,7.0,12.0,15.0,0.0,0.0,7.0,4.0,1.0,4.0,12.0,3.0,1.0,0.3,0.3,0.29,0.0,1.0,0.0,23.54,16.0,16.45,2.0,0.15,0.43,0.43,0.61,0.62,0.61,8476288,8476882,8478427,Ryan Dzingel,Teuvo Teravainen,Sebastian Aho
847795184788568480849,Hayton-Schmaltz-Garland,line,9,2958.0,0.46,0.4904868154158215,0.54,12.48,1.06,0.94,2.63,0.47,8.04,5.86,1.04,1.05,1.03,13.0,6.0,6.0,25.0,1.0,1.0,0.0,1.0,0.0,8.0,8.0,12.0,18.0,2.0,4.0,11.0,3.0,0.0,3.0,14.0,5.0,0.0,0.44,0.61,0.0,1.0,0.0,0.0,25.23,19.0,19.4,1.0,0.19,0.01,0.01,1.23,1.23,1.21,11.92,1.23,0.92,2.58,0.37,6.39,4.5,1.16,1.28,1.2,13.0,3.0,6.0,22.0,0.0,2.0,0.0,1.0,0.0,7.0,6.0,13.0,16.0,2.0,4.0,9.0,6.0,2.0,1.0,11.0,3.0,2.0,0.37,0.29,0.57,0.0,0.0,0.0,22.72,16.0,16.68,1.0,0.19,0.36,0.36,1.06,1.08,1.0,8477951,8478856,8480849,Nick Schmaltz,Conor Garland,Barrett Hayton
847167584718878477404,Guentzel-Crosby-Hornqvist,line,9,1593.0,0.55,0.64,0.68,18.26,1.1,1.09,4.3,0.55,9.99,7.97,1.07,1.04,1.02,18.0,7.0,4.0,29.0,2.0,2.0,0.0,0.0,0.0,12.0,9.0,16.0,23.0,1.0,2.0,19.0,18.0,2.0,5.0,22.0,2.0,1.0,0.59,0.23,0.29,2.0,0.0,0.0,27.37,25.0,23.52,4.0,0.23,0.36,0.36,0.96,0.92,0.92,8.78,0.88,0.69,1.73,0.25,4.82,3.63,0.88,0.94,0.94,10.0,2.0,4.0,16.0,1.0,0.0,0.0,2.0,0.0,5.0,4.0,9.0,11.0,4.0,8.0,10.0,16.0,3.0,0.0,6.0,5.0,1.0,0.15,0.52,0.21,1.0,0.0,0.0,17.17,12.0,12.93,0.0,0.14,0.0,0.0,1.03,1.1,1.09,8471675,8471887,8477404,Sidney Crosby,Patric Hornqvist,Jake Guentzel
847645684774938478569,Huberdeau-Barkov-Acciari,line,21,3710.0,0.47,0.47,0.48,32.08,2.37,2.0,7.99,1.07,18.66,13.9,2.3,2.49,2.42,35.0,11.0,11.0,57.0,4.0,4.0,0.0,7.0,0.0,19.0,12.0,31.0,42.0,1.0,2.0,51.0,15.0,2.0,8.0,37.0,8.0,1.0,0.84,1.11,0.41,2.0,2.0,0.0,60.14,46.0,48.1,5.0,0.41,0.77,0.95,1.83,1.92,1.9,34.7,2.66,2.45,8.76,1.18,20.06,13.89,2.58,2.54,2.46,37.0,12.0,15.0,64.0,2.0,2.0,1.0,8.0,0.0,16.0,21.0,35.0,47.0,3.0,6.0,42.0,27.0,11.0,10.0,37.0,10.0,2.0,0.99,1.24,0.43,0.0,1.0,1.0,61.2,49.0,46.75,9.0,0.51,0.43,0.43,2.73,2.6,2.55,8476456,8477493,8478569,Jonathan Huberdeau,Aleksander Barkov,Noel Acciari
847170784751638476915,Neal-Khaira-Chiasson,line,4,2052.0,0.31,0.41,0.38,9.35,0.52,0.56,2.14,0.3,6.23,4.24,0.52,0.52,0.52,11.0,3.0,8.0,22.0,3.0,0.0,0.0,2.0,0.0,7.0,2.0,8.0,11.0,3.0,6.0,18.0,22.0,3.0,12.0,12.0,2.0,0.0,0.34,0.19,0.0,3.0,0.0,0.0,22.37,14.0,14.21,5.0,0.11,0.0,0.0,0.64,0.63,0.63,16.97,1.19,1.0,4.34,0.52,9.04,6.9,1.16,1.2,1.18,18.0,5.0,9.0,32.0,0.0,2.0,0.0,7.0,1.0,5.0,8.0,18.0,23.0,2.0,4.0,14.0,14.0,4.0,3.0,19.0,2.0,2.0,0.45,0.32,0.41,0.0,0.0,0.0,31.86,23.0,22.8,2.0,0.21,0.33,0.33,1.06,1.07,1.06,8471707,8475163,8476915,James Neal,Alex Chiasson,Jujhar Khaira
847638984779988480039,Foegele-Trocheck-Necas,line,12,1609.0,0.6,0.5343505282784339,0.58,7.55,0.36,0.53,1.82,0.25,4.69,3.36,0.35,0.36,0.36,9.0,2.0,6.0,17.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,8.0,10.0,2.0,4.0,4.0,5.0,1.0,3.0,11.0,0.0,0.0,0.36,0.0,0.0,1.0,0.0,0.0,17.1,11.0,11.16,2.0,0.11,0.0,0.0,0.46,0.47,0.47,5.77,0.23,0.34,1.45,0.16,3.47,2.34,0.23,0.23,0.23,6.0,2.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,8.0,0.0,0.0,5.0,3.0,0.0,2.0,7.0,1.0,0.0,0.1,0.13,0.0,0.0,0.0,0.0,12.04,8.0,8.03,1.0,0.07,0.0,0.0,0.3,0.3,0.3,8476389,8477998,8480039,Vincent Trocheck,Warren Foegele,Martin Necas
847517084757688476897,Schwartz-Schenn-Sundqvist,line,24,4661.0,0.56,0.55,0.49,33.07,3.03,2.23,8.03,1.1,17.72,12.89,2.93,3.01,2.91,31.0,14.0,24.0,69.0,1.0,3.0,0.0,5.0,1.0,13.0,22.0,30.0,44.0,5.0,10.0,31.0,29.0,15.0,10.0,31.0,8.0,6.0,0.67,0.92,1.43,0.0,1.0,0.0,68.93,45.0,44.72,5.0,0.47,0.68,0.68,2.81,2.79,2.76,34.03,2.4,2.08,8.14,1.08,19.08,14.21,2.38,2.41,2.39,35.0,12.0,9.0,56.0,4.0,1.0,0.0,11.0,0.0,12.0,19.0,31.0,43.0,8.0,16.0,43.0,28.0,13.0,11.0,37.0,8.0,2.0,1.01,0.92,0.47,2.0,1.0,1.0,56.65,47.0,47.42,7.0,0.43,0.26,0.26,2.57,2.58,2.57,8475170,8475768,8476897,Brayden Schenn,Jaden Schwartz,Oskar Sundqvist
847516884764288476887,Forsberg-Duchene-Grimaldi,line,4,1235.0,0.45,0.47,0.45,10.6,0.71,0.77,2.5,0.33,6.28,4.41,0.7,0.74,0.73,10.0,5.0,6.0,21.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,9.0,14.0,0.0,0.0,15.0,6.0,2.0,3.0,13.0,2.0,0.0,0.48,0.22,0.0,0.0,1.0,0.0,22.23,15.0,15.57,2.0,0.16,0.13,0.13,0.73,0.77,0.77,13.06,0.88,0.8,3.13,0.43,7.2,5.57,0.87,0.83,0.82,13.0,5.0,6.0,24.0,0.0,1.0,0.0,1.0,0.0,10.0,6.0,13.0,18.0,0.0,0.0,11.0,5.0,4.0,9.0,15.0,3.0,0.0,0.49,0.39,0.0,0.0,0.0,0.0,23.1,18.0,17.37,6.0,0.16,0.19,0.19,0.85,0.81,0.81,8475168,8476428,8476887,Matt Duchene,Rocco Grimaldi,Filip Forsberg
847351284784398480028,Frost-Giroux-Konecny,line,19,7132.0,0.5,0.5501752664049354,0.47,16.88,1.86,1.41,3.29,0.51,10.28,6.65,1.78,1.82,1.75,17.0,7.0,6.0,30.0,1.0,1.0,0.0,3.0,1.0,11.0,7.0,16.0,23.0,2.0,6.0,14.0,11.0,2.0,0.0,14.0,8.0,2.0,0.57,0.8,0.49,0.0,1.0,0.0,29.83,24.0,24.2,0.0,0.29,0.09,0.09,2.06,2.02,1.96,20.06,1.86,1.28,4.84,0.64,10.07,8.3,1.8,1.86,1.79,22.0,5.0,5.0,32.0,1.0,3.0,0.0,3.0,0.0,9.0,11.0,21.0,26.0,3.0,6.0,12.0,18.0,4.0,5.0,17.0,8.0,2.0,0.66,0.8,0.41,1.0,0.0,0.0,31.98,27.0,27.06,4.0,0.27,0.3,0.3,1.83,1.84,1.79,8473512,8478439,8480028,Claude Giroux,Travis Konecny,Morgan Frost
847059584756928479316,Zuccarello-Staal-Kunin,line,2,643.0,0.77,0.5,0.57,8.49,0.63,0.55,1.92,0.24,4.83,3.83,0.6,0.64,0.62,9.0,3.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,9.0,12.0,1.0,2.0,2.0,1.0,2.0,1.0,10.0,2.0,0.0,0.37,0.26,0.0,0.0,0.0,0.0,13.02,12.0,11.93,0.0,0.11,0.0,0.0,0.74,0.76,0.73,6.06,0.19,0.37,1.7,0.21,4.01,2.53,0.18,0.19,0.19,4.0,5.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,4.0,9.0,0.0,0.0,7.0,3.0,1.0,2.0,9.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,13.41,9.0,9.27,2.0,0.07,0.0,0.0,0.26,0.26,0.25,8470595,8475692,8479316,Eric Staal,Mats Zuccarello,Luke Kunin
847887384793518480031,Comtois-Steel-Terry,line,27,6319.0,0.4,0.47753758506092736,0.36,3.55,0.46,0.24,0.91,0.14,1.92,1.32,0.45,0.5,0.48,4.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,5.0,0.0,3.0,3.0,1.0,1.0,0.12,0.09,0.25,1.0,1.0,0.0,6.29,5.0,5.36,1.0,0.05,0.32,0.32,0.19,0.21,0.21,6.15,0.69,0.43,1.33,0.22,3.56,2.76,0.69,0.67,0.67,7.0,2.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,0.0,0.0,4.0,8.0,1.0,0.0,7.0,2.0,0.0,0.32,0.37,0.0,0.0,2.0,0.0,12.9,9.0,8.51,0.0,0.09,0.17,0.17,0.61,0.59,0.59,8478873,8479351,8480031,Troy Terry,Sam Steel,Max Comtois
847639184779738479370,Kamenev-Jost-Tynan,line,9,1919.0,0.42,0.48,0.54,9.97,0.46,0.59,2.57,0.31,6.43,4.64,0.46,0.46,0.46,13.0,2.0,8.0,23.0,1.0,0.0,0.0,3.0,0.0,4.0,7.0,12.0,14.0,4.0,8.0,5.0,16.0,8.0,2.0,15.0,0.0,0.0,0.46,0.0,0.0,1.0,0.0,0.0,24.09,15.0,15.38,2.0,0.12,0.0,0.0,0.58,0.59,0.58,9.04,0.63,0.55,1.91,0.28,5.49,4.14,0.62,0.65,0.64,10.0,3.0,12.0,25.0,0.0,0.0,0.0,3.0,0.0,7.0,3.0,10.0,13.0,4.0,8.0,17.0,18.0,2.0,2.0,10.0,3.0,0.0,0.26,0.36,0.0,0.0,0.0,0.0,24.93,13.0,13.19,2.0,0.12,0.0,0.0,0.74,0.77,0.76,8476391,8477973,8479370,T.J. Tynan,Vladislav Kamenev,Tyson Jost
847687184775008479772,Pearson-Horvat-Macewen,line,7,1392.0,0.45,0.48,0.51,14.51,0.9,0.96,3.34,0.44,8.13,6.23,0.89,0.84,0.83,16.0,4.0,4.0,24.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,16.0,20.0,4.0,14.0,18.0,6.0,2.0,1.0,17.0,3.0,0.0,0.53,0.37,0.0,0.0,0.0,0.0,21.85,20.0,18.57,1.0,0.19,0.0,0.0,1.09,1.02,1.01,14.33,1.11,0.92,3.67,0.45,7.28,5.57,1.1,1.17,1.16,12.0,7.0,7.0,26.0,1.0,1.0,0.0,5.0,2.0,3.0,7.0,11.0,18.0,4.0,14.0,12.0,7.0,1.0,1.0,14.0,4.0,1.0,0.39,0.52,0.21,0.0,0.0,1.0,27.68,19.0,20.1,0.0,0.19,0.13,0.13,1.18,1.24,1.22,8476871,8477500,8479772,Tanner Pearson,Bo Horvat,Zack MacEwen
847410284751588478104,Blais-O'Reilly-Perron,line,33,10986.0,0.4,0.4858083014746041,0.44,30.68,2.53,1.94,8.04,1.04,16.51,11.93,2.5,2.57,2.54,29.0,13.0,23.0,65.0,5.0,4.0,0.0,4.0,0.0,11.0,18.0,24.0,37.0,6.0,12.0,46.0,47.0,8.0,13.0,31.0,10.0,1.0,0.98,1.32,0.23,4.0,1.0,0.0,66.78,42.0,42.82,9.0,0.4,0.57,0.57,2.36,2.38,2.36,39.72,3.77,2.49,9.88,1.21,21.01,15.65,3.68,3.92,3.83,36.0,18.0,16.0,70.0,3.0,3.0,1.0,7.0,3.0,15.0,23.0,33.0,51.0,4.0,8.0,25.0,24.0,8.0,17.0,41.0,7.0,6.0,1.22,0.68,1.86,2.0,0.0,1.0,71.72,54.0,55.51,13.0,0.51,1.01,1.01,3.27,3.34,3.29,8474102,8475158,8478104,David Perron,Ryan O'Reilly,Sammy Blais
847569284779878479316,Donato-Kunin-Zuccarello,line,8,646.0,0.51,0.5,0.47,5.83,0.21,0.23,1.34,0.18,2.83,3.21,0.21,0.21,0.21,5.0,3.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,8.0,0.0,0.0,2.0,5.0,1.0,2.0,8.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,10.84,8.0,7.88,2.0,0.04,0.0,0.0,0.26,0.25,0.25,6.22,0.21,0.36,1.57,0.22,3.66,2.99,0.21,0.21,0.21,6.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,9.0,0.0,0.0,2.0,4.0,3.0,2.0,9.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,11.2,9.0,9.19,0.0,0.07,0.0,0.0,0.28,0.28,0.28,8475692,8477987,8479316,Mats Zuccarello,Ryan Donato,Luke Kunin
847357384774078477426,Paul-Anisimov-Duclair,line,10,1364.0,0.38,0.42,0.47,9.8,0.47,0.67,2.8,0.33,5.8,3.93,0.47,0.46,0.46,11.0,3.0,3.0,17.0,1.0,1.0,0.0,4.0,0.0,1.0,7.0,10.0,13.0,2.0,4.0,13.0,15.0,6.0,8.0,13.0,1.0,0.0,0.38,0.09,0.0,1.0,0.0,0.0,16.84,14.0,14.07,7.0,0.13,0.03,0.03,0.58,0.57,0.56,11.05,0.77,0.83,2.28,0.36,6.68,5.09,0.76,0.78,0.77,10.0,6.0,7.0,23.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,9.0,15.0,1.0,2.0,16.0,9.0,3.0,1.0,11.0,5.0,0.0,0.24,0.53,0.0,0.0,1.0,0.0,23.69,16.0,16.64,0.0,0.17,0.0,0.0,0.93,0.96,0.94,8473573,8477407,8477426,Artem Anisimov,Anthony Duclair,Nicholas Paul
847578684779398479318,Hyman-Matthews-Nylander,line,9,760.0,0.27,0.42,0.42,5.8,0.38,0.37,1.61,0.19,3.18,2.27,0.37,0.36,0.35,7.0,1.0,2.0,10.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,7.0,8.0,0.0,0.0,9.0,2.0,3.0,4.0,7.0,0.0,1.0,0.18,0.0,0.2,0.0,0.0,0.0,9.77,8.0,7.84,2.0,0.08,0.2,0.2,0.25,0.24,0.24,8.23,1.01,0.5,2.09,0.26,4.06,3.08,0.99,1.04,1.02,10.0,1.0,3.0,14.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,9.0,10.0,2.0,4.0,6.0,11.0,2.0,1.0,7.0,2.0,2.0,0.12,0.22,0.67,0.0,0.0,1.0,13.94,11.0,10.95,1.0,0.11,0.67,0.67,0.45,0.45,0.44,8475786,8477939,8479318,Zach Hyman,William Nylander,Auston Matthews
847640684775128478115,Engvall-Shore-Gauthier,line,2,622.0,0.64,0.46,0.5,3.53,0.35,0.23,0.79,0.11,2.05,1.47,0.35,0.37,0.37,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,6.0,7.0,1.0,3.0,3.0,2.0,0.0,0.05,0.31,0.0,0.0,1.0,0.0,6.38,5.0,5.14,2.0,0.05,0.0,0.0,0.41,0.42,0.42,3.44,0.2,0.21,0.8,0.11,2.13,1.56,0.2,0.19,0.19,3.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,12.0,4.0,4.0,4.0,1.0,0.0,0.11,0.1,0.0,0.0,1.0,0.0,6.78,5.0,4.9,1.0,0.04,0.0,0.0,0.24,0.24,0.24,8476406,8477512,8478115,Nicholas Shore,Frederik Gauthier,Pierre Engvall
