lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,goalsFor_per60,dZoneGiveaways_per60,corsi_influence_on_player1,corsi_influence_on_player2,corsi_influence_on_player1_stdDevs,corsi_influence_on_player2_stdDevs,combined_corsi_influence
84736738475199,Schlemko-Gelinas,pairing,25,13142.0,0.53,0.52,0.52,93.58,7.65,6.0,22.8,3.23,51.35,38.97,7.5,7.71,7.55,98.0,32.0,42.0,172.0,6.0,8.0,2.0,31.0,8.0,29.0,48.0,92.0,124.0,14.0,26.0,94.0,99.0,19.0,27.0,98.0,27.0,5.0,2.64,3.67,1.34,1.0,4.0,1.0,173.91,130.0,130.25,13.0,1.24,1.58,1.64,7.25,7.29,7.24,86.69,6.85,5.72,19.84,2.83,46.87,37.88,6.79,6.83,6.77,88.0,32.0,36.0,156.0,9.0,4.0,1.0,26.0,3.0,43.0,35.0,79.0,111.0,10.0,20.0,103.0,117.0,21.0,18.0,90.0,26.0,4.0,2.41,3.49,0.96,3.0,6.0,0.0,156.38,120.0,121.03,12.0,1.18,0.24,0.45,7.58,7.54,7.48,8473673,8475199,David Schlemko,Eric Gelinas,1.6435854512250798,3.561101810987673,0.011342389391628571,0.014243855913405934,3.241571945472261,3.303367823588182,0.025586245305034505
84758698476472,Klefbom-Davidson,pairing,47,7087.0,0.67,0.5206264992239311,0.59,21.29,2.01,1.52,4.72,0.67,11.46,8.62,1.99,2.0,1.97,17.0,12.0,12.0,41.0,5.0,0.0,0.0,5.0,0.0,10.0,13.0,16.0,28.0,3.0,6.0,17.0,17.0,6.0,2.0,20.0,8.0,1.0,0.68,1.11,0.21,0.0,1.0,0.0,39.98,29.0,28.61,12.0,0.32,0.0,0.0,2.32,2.31,2.29,15.11,0.99,0.88,3.92,0.47,7.67,6.07,0.98,1.03,1.03,15.0,5.0,14.0,34.0,1.0,0.0,0.0,5.0,0.0,7.0,7.0,14.0,19.0,2.0,4.0,14.0,22.0,3.0,6.0,17.0,2.0,1.0,0.52,0.24,0.23,0.0,1.0,0.0,35.49,20.0,20.9,3.0,0.18,0.0,0.0,1.17,1.22,1.21,8475869,8476472,Brandon Davidson,Oscar Klefbom,2.5398617186397625,6.095668124735431,0.011043252088481337,0.024191129782851373,3.235200873400098,3.5152263851149868,0.03523438187133271
84706148476885,Stuart-Trouba,pairing,196,124597.0,0.51,0.5109670377296405,0.52,347.22,25.49,21.76,87.25,11.49,196.03,142.97,24.64,25.79,24.93,338.0,147.0,223.0,708.0,57.0,25.0,6.0,71.0,14.0,178.0,180.0,321.0,468.0,68.0,148.0,347.0,398.0,74.0,110.0,388.0,77.0,20.0,10.56,9.16,5.78,6.0,7.0,4.0,720.23,485.0,494.22,212.0,4.46,4.75,5.27,24.68,24.97,24.72,317.47,24.22,19.27,78.65,10.27,174.03,132.55,23.56,23.94,23.29,325.0,114.0,154.0,593.0,28.0,17.0,5.0,90.0,10.0,124.0,170.0,297.0,411.0,59.0,135.0,364.0,300.0,84.0,139.0,342.0,82.0,15.0,9.93,10.01,4.29,11.0,12.0,5.0,579.53,439.0,429.62,109.0,3.95,3.84,3.92,24.26,23.97,23.6,8470614,8476885,Mark Stuart,Jacob Trouba,1.6469096366686196,6.125348122346445,0.044309820810258416,0.013728248044565294,3.943717346237616,3.2923863282721624,0.05803806885482371
84712748474818,Goligoski-Benn,pairing,172,22748.0,0.59,0.5154536662563742,0.55,63.57,6.13,4.53,14.36,2.03,35.81,26.14,5.88,6.32,6.07,68.0,21.0,25.0,114.0,24.0,7.0,4.0,10.0,0.0,32.0,29.0,57.0,78.0,7.0,14.0,47.0,48.0,16.0,15.0,61.0,22.0,6.0,1.76,2.72,1.64,4.0,3.0,4.0,119.97,89.0,92.6,28.0,0.94,1.7,1.7,5.37,5.52,5.42,53.25,4.31,3.68,12.24,1.6,30.03,22.15,4.24,4.24,4.17,53.0,21.0,22.0,96.0,5.0,2.0,1.0,13.0,3.0,24.0,27.0,48.0,69.0,7.0,14.0,66.0,48.0,13.0,12.0,54.0,18.0,2.0,1.53,2.31,0.47,1.0,3.0,1.0,93.27,74.0,72.43,9.0,0.76,0.4,0.4,4.66,4.57,4.54,8471274,8474818,Alex Goligoski,Jordie Benn,3.798136099876913,4.431158783189731,0.015000258801834976,0.013552613298186245,3.3194778080905216,3.288645632558909,0.02855287210002122
84751778476429,De Haan-Mayfield,pairing,30,6751.0,0.52,0.5474492667752925,0.56,44.51,4.13,3.18,9.89,1.52,25.57,19.7,4.01,4.07,3.95,40.0,24.0,25.0,89.0,9.0,1.0,1.0,12.0,2.0,20.0,22.0,33.0,57.0,9.0,21.0,48.0,32.0,8.0,10.0,43.0,19.0,2.0,1.4,2.25,0.48,2.0,4.0,1.0,86.14,64.0,62.53,8.0,0.66,0.17,0.17,4.63,4.55,4.42,37.22,3.76,2.54,9.1,1.32,19.43,14.84,3.64,3.84,3.71,36.0,15.0,15.0,66.0,3.0,4.0,1.0,10.0,4.0,8.0,22.0,33.0,48.0,8.0,19.0,35.0,29.0,8.0,16.0,33.0,15.0,3.0,1.16,1.66,0.94,1.0,2.0,0.0,68.34,51.0,52.27,8.0,0.53,0.84,0.84,3.45,3.5,3.48,8475177,8476429,Calvin de Haan,Scott Mayfield,4.799288994223078,4.2660346615316245,0.042130831455341466,0.06407151597851024,3.8973088974129673,4.364604954905663,0.10620234743385171
84678908477495,Jackman-Jones,pairing,39,28887.0,0.53,0.6,0.61,255.08,15.27,15.37,63.4,8.32,145.14,111.51,15.01,15.25,14.99,267.0,92.0,131.0,490.0,11.0,10.0,1.0,68.0,12.0,131.0,127.0,256.0,348.0,41.0,103.0,215.0,232.0,46.0,71.0,306.0,46.0,7.0,7.8,5.26,2.21,3.0,6.0,2.0,488.44,359.0,359.09,40.0,3.11,1.78,1.78,16.59,16.56,16.38,163.72,13.31,10.39,38.25,5.21,87.73,70.11,13.17,13.3,13.16,174.0,51.0,102.0,327.0,12.0,12.0,2.0,39.0,4.0,69.0,89.0,162.0,213.0,43.0,107.0,213.0,219.0,40.0,64.0,166.0,49.0,10.0,4.68,6.03,2.6,5.0,4.0,3.0,322.62,225.0,223.05,43.0,2.14,2.36,2.47,12.98,12.95,12.87,8467890,8477495,Barret Jackman,Seth Jones,1.37085886384879,4.98494132308651,0.08390909348602538,0.08870787713795347,4.787108717250849,4.88931394603204,0.17261697062397885
84757538476958,Slavin-Faulk,pairing,202,51640.0,0.57,0.5489612703330751,0.58,205.93,16.7,13.63,50.05,6.65,113.37,84.61,16.02,16.57,15.92,213.0,72.0,101.0,386.0,27.0,15.0,4.0,45.0,6.0,106.0,102.0,202.0,274.0,15.0,35.0,178.0,108.0,73.0,62.0,219.0,52.0,14.0,7.0,6.11,3.59,4.0,4.0,3.0,379.09,285.0,281.64,68.0,2.81,3.32,3.28,16.24,16.19,15.83,150.68,12.58,9.92,34.87,4.95,82.11,64.58,12.32,12.8,12.53,142.0,67.0,72.0,281.0,17.0,6.0,3.0,27.0,3.0,67.0,89.0,125.0,192.0,20.0,43.0,155.0,149.0,45.0,43.0,157.0,43.0,9.0,5.33,5.04,2.22,7.0,5.0,5.0,287.74,209.0,214.19,27.0,2.05,1.11,1.11,13.52,13.79,13.59,8475753,8476958,Justin Faulk,Jaccob Slavin,1.882261812548412,4.740511231603408,0.031588014751921634,0.006089123508291938,3.6727663734468687,3.1296870845577414,0.03767713826021357
84694658474749,Hamhuis-Bartkowski,pairing,52,18764.0,0.47,0.51,0.5,150.85,10.92,9.82,36.88,4.85,85.07,65.46,10.69,10.82,10.57,162.0,51.0,57.0,270.0,12.0,5.0,1.0,49.0,4.0,39.0,104.0,150.0,201.0,17.0,37.0,150.0,113.0,33.0,47.0,163.0,46.0,4.0,4.34,5.34,1.23,6.0,5.0,1.0,264.69,213.0,210.21,30.0,2.03,1.26,1.34,11.62,11.44,11.3,151.88,12.39,10.21,36.55,4.96,84.84,63.05,12.09,12.64,12.33,154.0,58.0,51.0,263.0,12.0,4.0,2.0,50.0,3.0,64.0,79.0,142.0,200.0,18.0,41.0,158.0,105.0,40.0,39.0,159.0,45.0,8.0,4.92,5.29,2.18,1.0,8.0,3.0,267.14,212.0,215.4,27.0,2.11,1.13,1.37,13.13,13.38,13.19,8469465,8474749,Dan Hamhuis,Matt Bartkowski,2.3022809635472177,5.7557024088680455,-0.0017792906863340896,0.021191789030672592,2.9621043946017545,3.4513459666581108,0.019412498344338502
84708288470834,Enstrom-Byfuglien,pairing,288,129061.0,0.6,0.5408038059522242,0.53,303.23,24.84,19.83,71.49,9.8,166.9,128.14,23.91,24.89,23.98,283.0,138.0,138.0,559.0,76.0,23.0,1.0,71.0,9.0,121.0,171.0,257.0,395.0,50.0,106.0,355.0,223.0,67.0,110.0,325.0,73.0,23.0,9.57,8.77,6.5,14.0,7.0,5.0,568.19,421.0,427.8,229.0,4.09,4.86,4.86,24.07,24.26,23.87,259.03,16.4,15.69,64.71,8.34,146.51,115.35,16.14,16.28,16.02,254.0,113.0,127.0,494.0,17.0,11.0,2.0,78.0,13.0,120.0,128.0,237.0,350.0,48.0,102.0,333.0,206.0,43.0,103.0,311.0,46.0,10.0,7.93,5.76,2.71,8.0,7.0,2.0,486.47,367.0,362.18,80.0,3.22,1.69,1.69,17.94,17.77,17.58,8470828,8470834,Toby Enstrom,Dustin Byfuglien,2.119927786085649,6.38767714491597,0.05110501761877728,0.029427620542831878,4.088442488024087,3.6267539668844555,0.08053263816160916
84745818476941,Gardiner-Carrick,pairing,123,59819.0,0.49,0.5340095956134339,0.46,77.4,6.93,5.03,18.87,2.69,43.89,33.59,6.84,7.11,7.02,78.0,33.0,56.0,167.0,46.0,2.0,1.0,22.0,3.0,29.0,49.0,72.0,105.0,14.0,34.0,109.0,62.0,22.0,38.0,80.0,25.0,6.0,2.42,2.96,1.55,0.0,4.0,2.0,170.15,111.0,112.44,106.0,1.05,0.5,0.5,7.47,7.64,7.56,92.83,7.08,5.79,21.85,2.9,52.34,41.09,6.95,7.21,7.08,89.0,43.0,36.0,168.0,7.0,4.0,0.0,17.0,7.0,48.0,49.0,82.0,125.0,10.0,26.0,81.0,104.0,20.0,33.0,107.0,21.0,4.0,3.39,2.66,1.03,3.0,3.0,1.0,167.62,132.0,132.73,28.0,1.19,0.87,0.87,7.33,7.43,7.35,8474581,8476941,Jake Gardiner,Connor Carrick,2.7683511927648405,6.3792440528928935,0.028643522972308766,0.06550152925299918,3.610054136803578,4.395061596521619,0.09414505222530795
84734158477997,Tryamkin-Biega,pairing,23,12260.0,0.46,0.5291827079934747,0.51,98.61,7.32,6.28,24.74,3.18,55.62,40.86,6.97,7.47,7.11,97.0,41.0,52.0,190.0,7.0,7.0,2.0,25.0,2.0,46.0,52.0,91.0,132.0,14.0,28.0,92.0,99.0,27.0,19.0,111.0,22.0,5.0,2.88,2.86,1.58,2.0,2.0,2.0,191.08,138.0,138.79,10.0,1.29,1.6,2.1,6.51,6.67,6.55,95.0,8.5,6.51,22.12,3.07,54.28,38.53,8.25,8.46,8.22,94.0,39.0,36.0,169.0,7.0,10.0,2.0,26.0,2.0,50.0,38.0,87.0,126.0,7.0,14.0,78.0,86.0,23.0,21.0,97.0,28.0,8.0,3.02,3.29,2.18,4.0,1.0,2.0,167.65,133.0,132.0,13.0,1.35,1.5,1.77,8.07,8.04,7.92,8473415,8477997,Alex Biega,Nikita Tryamkin,2.0554649265905383,2.936378466557912,0.05171884566469359,0.06984064486254449,4.101515891706284,4.487476744973546,0.12155949052723808
84734688475869,Davidson-Gryba,pairing,47,27216.0,0.48,0.5250485008818343,0.5,79.6,5.94,5.31,19.26,2.44,44.79,32.26,5.73,6.03,5.83,83.0,27.0,48.0,158.0,14.0,3.0,1.0,21.0,3.0,36.0,40.0,76.0,103.0,15.0,39.0,82.0,127.0,20.0,32.0,90.0,16.0,4.0,2.9,2.05,0.99,3.0,3.0,1.0,160.93,110.0,111.3,49.0,1.1,0.72,0.72,6.31,6.45,6.38,80.15,6.39,5.37,19.58,2.59,44.72,32.34,6.26,6.39,6.25,83.0,28.0,44.0,155.0,6.0,4.0,1.0,15.0,0.0,36.0,50.0,77.0,105.0,12.0,30.0,78.0,94.0,20.0,27.0,85.0,21.0,5.0,2.56,2.48,1.35,2.0,3.0,1.0,151.48,111.0,109.29,18.0,1.11,0.6,0.6,6.9,6.87,6.79,8473468,8475869,Eric Gryba,Brandon Davidson,1.851851851851852,6.481481481481482,0.03359450931943053,0.018106626074557042,3.7155010018850705,3.3856376937647594,0.051701135393987574
84708868476312,Stoner-Manson,pairing,50,15882.0,0.66,0.5688911975821684,0.57,88.97,6.65,5.59,21.56,2.83,49.39,36.97,6.54,6.61,6.5,89.0,34.0,47.0,170.0,9.0,5.0,1.0,19.0,1.0,41.0,51.0,83.0,117.0,14.0,34.0,101.0,93.0,22.0,30.0,96.0,20.0,7.0,2.62,2.35,1.68,2.0,2.0,2.0,168.41,123.0,121.6,28.0,1.15,0.97,0.97,6.82,6.83,6.75,63.72,3.5,3.99,15.14,2.13,36.56,29.66,3.44,3.58,3.52,68.0,23.0,39.0,130.0,4.0,2.0,0.0,21.0,2.0,32.0,30.0,64.0,87.0,8.0,22.0,88.0,101.0,15.0,33.0,81.0,9.0,1.0,2.25,0.98,0.28,4.0,0.0,0.0,133.28,91.0,93.35,18.0,0.82,0.47,0.47,3.84,3.9,3.87,8470886,8476312,Clayton Stoner,Josh Manson,2.040045334340763,6.34680770683793,0.07761774956736367,0.06061842478400048,4.653114711438643,4.291060490071249,0.13823617435136415
84674968474056,Markov-Subban,pairing,264,170400.0,0.51,0.5232102699530516,0.52,611.47,46.59,39.88,146.71,19.66,343.86,257.29,44.69,47.03,45.08,611.0,243.0,336.0,1190.0,132.0,41.0,10.0,148.0,37.0,286.0,289.0,558.0,801.0,87.0,189.0,765.0,353.0,116.0,210.0,678.0,130.0,46.0,18.82,15.27,12.49,27.0,15.0,11.0,1191.58,854.0,858.14,379.0,8.21,8.67,8.94,45.86,46.15,45.05,563.67,44.62,36.79,132.96,17.79,311.04,236.8,43.7,44.7,43.78,567.0,213.0,302.0,1082.0,36.0,36.0,5.0,133.0,28.0,256.0,291.0,531.0,744.0,87.0,190.0,682.0,502.0,106.0,188.0,603.0,144.0,33.0,17.68,17.94,9.0,14.0,12.0,10.0,1081.93,780.0,778.04,145.0,7.63,7.47,7.47,44.77,44.8,44.31,8467496,8474056,Andrei Markov,P.K. Subban,2.788732394366197,8.007042253521126,0.021347140680606058,0.004165474299756999,3.454654669878479,3.088716909256324,0.025512614980363058
84752748476923,Helgeson-Severson,pairing,31,8576.0,0.26,0.5074743470149254,0.31,3.63,0.25,0.23,0.95,0.12,1.98,1.47,0.25,0.25,0.25,3.0,2.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0,0.0,2.0,8.0,1.0,0.0,4.0,1.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,10.05,5.0,5.09,8.0,0.05,0.0,0.0,0.3,0.29,0.29,7.79,0.7,0.5,1.83,0.22,3.89,3.86,0.7,0.66,0.66,9.0,2.0,6.0,17.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,8.0,10.0,0.0,0.0,1.0,7.0,3.0,4.0,7.0,3.0,1.0,0.17,0.29,0.23,0.0,1.0,0.0,16.42,11.0,10.72,1.0,0.1,0.0,0.0,0.8,0.76,0.76,8475274,8476923,Seth Helgeson,Damon Severson,1.6791044776119404,3.3582089552238807,0.0905473078065484,0.013811940492760355,4.928490421978262,3.294168822844844,0.10435924829930876
84768528477851,Oesterle-Reinhart,pairing,13,9983.0,0.49,0.48,0.47,74.19,7.06,5.12,16.62,2.23,40.28,28.7,6.92,6.88,6.74,70.0,30.0,38.0,138.0,7.0,5.0,3.0,20.0,3.0,35.0,30.0,63.0,93.0,8.0,16.0,82.0,80.0,27.0,21.0,72.0,22.0,6.0,2.45,2.73,1.88,2.0,3.0,2.0,134.41,100.0,97.24,16.0,1.07,1.26,1.26,6.86,6.68,6.6,82.42,7.28,5.82,19.15,2.71,46.34,33.71,6.96,7.58,7.23,87.0,28.0,37.0,152.0,9.0,4.0,1.0,17.0,2.0,37.0,46.0,78.0,106.0,14.0,28.0,75.0,91.0,20.0,27.0,86.0,22.0,7.0,2.85,2.49,1.94,3.0,4.0,2.0,156.91,115.0,118.25,16.0,1.2,0.95,0.95,7.53,7.76,7.62,8476852,8477851,Griffin Reinhart,Jordan Oesterle,2.5242912952018437,5.76980867474707,0.031100239275337616,0.0025069809834017964,3.662377656681508,3.05339406473466,0.03360722025873941
84707248471693,Quincey-Kindl,pairing,101,18730.0,0.58,0.5643449012279766,0.57,27.51,1.87,1.66,6.66,0.87,16.14,11.81,1.86,1.8,1.8,27.0,12.0,25.0,64.0,13.0,0.0,0.0,6.0,4.0,14.0,12.0,24.0,36.0,3.0,6.0,29.0,31.0,3.0,11.0,33.0,5.0,1.0,1.01,0.63,0.23,3.0,0.0,0.0,62.39,39.0,37.87,29.0,0.34,0.0,0.0,2.21,2.13,2.12,20.96,1.34,1.27,4.59,0.64,11.73,9.43,1.34,1.43,1.43,21.0,8.0,8.0,37.0,2.0,0.0,0.0,3.0,2.0,7.0,15.0,19.0,27.0,6.0,12.0,24.0,24.0,3.0,6.0,24.0,4.0,1.0,0.65,0.39,0.3,1.0,0.0,1.0,38.76,29.0,30.34,4.0,0.26,0.0,0.0,1.6,1.71,1.7,8470724,8471693,Kyle Quincey,Jakub Kindl,2.4986652429257874,5.573945541911372,0.06652313930326142,0.0357802749873708,4.41682000375264,3.762053773661758,0.10230341429063222
84706028474581,Phaneuf-Gardiner,pairing,184,54153.0,0.44,0.5095990988495559,0.46,83.74,7.04,5.47,20.57,2.72,45.37,34.83,6.72,6.9,6.59,94.0,22.0,40.0,156.0,34.0,10.0,1.0,23.0,1.0,38.0,36.0,86.0,108.0,18.0,39.0,79.0,87.0,28.0,29.0,85.0,25.0,6.0,2.54,2.9,1.6,4.0,4.0,0.0,150.02,116.0,112.68,91.0,1.13,1.85,1.95,6.21,6.08,6.0,98.39,8.97,6.65,22.95,3.5,53.8,40.13,8.6,9.23,8.84,106.0,30.0,29.0,165.0,7.0,7.0,1.0,30.0,3.0,43.0,46.0,99.0,129.0,12.0,27.0,78.0,78.0,31.0,24.0,99.0,28.0,9.0,3.11,3.27,2.59,3.0,4.0,0.0,171.98,136.0,140.56,16.0,1.37,1.57,2.0,8.34,8.54,8.36,8470602,8474581,Dion Phaneuf,Jake Gardiner,2.2602625893302317,6.049526342030913,0.060992570153557135,0.0014631462970862152,4.2990290954234816,3.0311623138029917,0.06245571645064335
84717028473991,Alzner-Niskanen,pairing,230,177816.0,0.53,0.5097129617132317,0.52,550.48,43.92,36.42,130.96,17.8,306.08,232.8,41.95,44.27,42.32,528.0,240.0,304.0,1072.0,93.0,30.0,6.0,136.0,26.0,247.0,293.0,492.0,732.0,90.0,213.0,671.0,645.0,139.0,166.0,580.0,156.0,32.0,16.75,18.57,8.6,17.0,13.0,6.0,1085.36,768.0,778.42,282.0,7.53,6.14,6.08,45.36,45.71,44.36,511.27,38.46,33.46,119.59,16.31,285.88,220.31,37.35,38.35,37.22,520.0,194.0,270.0,984.0,36.0,25.0,5.0,126.0,10.0,262.0,255.0,484.0,678.0,68.0,169.0,620.0,642.0,137.0,191.0,553.0,133.0,28.0,15.13,15.4,7.93,21.0,10.0,5.0,973.06,714.0,706.56,141.0,6.89,5.14,5.62,39.73,39.48,38.8,8471702,8473991,Matt Niskanen,Karl Alzner,1.8828451882845187,5.709272506411122,-0.0017006455300413448,0.028705480956960683,2.9637793911788983,3.611373727444766,0.027004835426919338
84686398476476,Liles-Morrow,pairing,11,6540.0,0.54,0.5216483180428135,0.54,38.12,2.48,2.35,10.22,1.23,21.17,16.54,2.4,2.54,2.45,41.0,13.0,25.0,79.0,3.0,1.0,0.0,10.0,0.0,23.0,18.0,39.0,52.0,5.0,13.0,47.0,40.0,7.0,6.0,46.0,6.0,2.0,1.18,0.79,0.51,1.0,1.0,0.0,80.15,54.0,54.66,1.0,0.49,0.02,0.02,2.95,3.02,2.91,33.32,2.08,1.94,8.71,1.13,18.52,13.63,2.05,2.05,2.03,36.0,10.0,22.0,68.0,0.0,3.0,0.0,3.0,0.0,14.0,26.0,36.0,46.0,5.0,13.0,39.0,42.0,7.0,15.0,38.0,6.0,2.0,0.73,0.72,0.64,0.0,0.0,0.0,69.89,46.0,46.56,14.0,0.39,0.66,0.66,1.81,1.82,1.8,8468639,8476476,John-Michael Liles,Joe Morrow,1.651376146788991,0.5504587155963302,0.0065568494081919,0.03434280045630006,3.139648782369844,3.731438221061009,0.04089964986449196
84716938477215,Dekeyser-Kindl,pairing,80,16309.0,0.63,0.5714942669691581,0.66,42.15,3.21,2.75,10.45,1.27,22.4,16.92,3.09,3.25,3.13,46.0,11.0,13.0,70.0,11.0,4.0,0.0,14.0,2.0,16.0,18.0,43.0,54.0,3.0,6.0,30.0,26.0,8.0,11.0,45.0,8.0,4.0,1.11,0.98,1.11,1.0,1.0,1.0,70.77,57.0,57.05,27.0,0.57,0.8,1.02,2.76,2.8,2.78,21.23,1.86,1.35,5.39,0.68,11.52,8.2,1.72,1.83,1.69,22.0,7.0,12.0,41.0,3.0,3.0,1.0,2.0,1.0,11.0,9.0,19.0,26.0,5.0,10.0,35.0,38.0,8.0,9.0,23.0,2.0,4.0,0.6,0.2,1.06,2.0,0.0,1.0,40.73,29.0,29.04,5.0,0.28,0.81,0.81,1.34,1.3,1.26,8471693,8477215,Jakub Kindl,Danny DeKeyser,2.4281071800846163,5.959899442025875,0.04309924855133651,0.09256139907336525,3.91793439296162,4.971386846081171,0.13566064762470176
84702818475182,Keith-Rundblad,pairing,34,12214.0,0.49,0.5756017684624202,0.54,105.25,7.17,6.86,24.5,3.35,60.52,44.59,6.95,7.14,6.92,102.0,45.0,67.0,214.0,10.0,3.0,1.0,31.0,6.0,52.0,45.0,92.0,137.0,9.0,16.0,89.0,60.0,24.0,31.0,123.0,21.0,3.0,3.59,2.5,1.07,5.0,4.0,1.0,215.78,147.0,148.12,25.0,1.41,0.93,0.93,7.64,7.63,7.45,92.63,7.49,6.13,20.16,2.86,51.07,39.29,7.38,7.62,7.5,93.0,34.0,30.0,157.0,8.0,4.0,2.0,11.0,4.0,40.0,60.0,85.0,119.0,8.0,16.0,102.0,107.0,17.0,21.0,96.0,28.0,3.0,3.22,3.51,0.76,2.0,3.0,3.0,158.68,127.0,127.8,18.0,1.26,0.63,0.63,8.12,8.21,8.12,8470281,8475182,Duncan Keith,David Rundblad,2.947437366955952,7.36859341738988,0.058151820328955606,0.02745262740680865,4.238526370818077,3.5846902607560422,0.08560444773576426
84752228475764,Fowler-Vatanen,pairing,193,53002.0,0.35,0.4987957058224218,0.41,18.64,1.19,1.19,4.66,0.58,10.02,8.36,1.19,1.19,1.18,15.0,11.0,7.0,33.0,33.0,0.0,0.0,3.0,1.0,6.0,15.0,14.0,25.0,2.0,4.0,30.0,19.0,8.0,5.0,22.0,4.0,0.0,0.68,0.52,0.0,0.0,1.0,0.0,31.54,26.0,25.48,74.0,0.24,0.0,0.0,1.44,1.43,1.42,26.38,2.26,1.94,6.17,0.88,14.96,10.78,2.22,2.31,2.27,31.0,6.0,12.0,49.0,4.0,2.0,1.0,7.0,2.0,11.0,11.0,27.0,33.0,2.0,4.0,18.0,18.0,4.0,8.0,26.0,9.0,2.0,0.81,0.97,0.48,1.0,1.0,2.0,51.09,37.0,37.89,4.0,0.4,0.38,0.38,2.28,2.32,2.31,8475222,8475764,Sami Vatanen,Cam Fowler,2.2414248518923814,5.026225425455643,2.6111373811588123e-05,0.0038954280594316604,3.000556124036376,3.082965423093187,0.0039215394332432485
84717618474125,Gunnarsson-Butler,pairing,19,6712.0,0.56,0.54621126340882,0.58,55.41,3.94,3.61,13.51,1.79,32.27,23.88,3.82,3.85,3.73,58.0,21.0,25.0,104.0,9.0,2.0,0.0,17.0,1.0,28.0,22.0,49.0,70.0,6.0,12.0,51.0,40.0,13.0,8.0,66.0,10.0,3.0,1.77,1.33,0.84,6.0,2.0,1.0,99.83,79.0,76.58,2.0,0.73,0.57,0.57,4.11,4.01,3.91,41.93,3.08,2.65,10.23,1.36,23.2,17.47,2.99,3.19,3.09,36.0,22.0,25.0,83.0,3.0,3.0,2.0,6.0,2.0,11.0,33.0,33.0,55.0,8.0,16.0,39.0,36.0,8.0,5.0,48.0,6.0,4.0,1.32,0.71,1.05,1.0,1.0,1.0,85.7,58.0,60.11,4.0,0.55,0.63,0.63,3.01,3.1,3.01,8471761,8474125,Chris Butler,Carl Gunnarsson,4.827175208581645,1.0727056019070322,0.09409483273661479,0.07962001894251414,5.004046150967781,4.695759351083233,0.17371485167912892
