lineId,playerNames,position,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name
84717248474602,Letang-Schultz,pairing,26,1579.0,213.0,0.5,0.46,0.51,15.42,1.27,1.08,3.98,0.48,7.43,5.75,1.25,1.24,1.21,17.0,3.0,3.0,23.0,0.0,4.0,0.0,3.0,0.0,5.0,8.0,17.0,20.0,1.0,2.0,4.0,10.0,3.0,1.0,14.0,5.0,1.0,0.44,0.55,0.29,0.0,0.0,0.0,23.24,20.0,19.81,1.0,0.23,0.54,0.54,0.97,0.95,0.95,13.61,1.28,1.08,3.77,0.56,7.25,5.06,1.22,1.29,1.23,15.0,4.0,8.0,27.0,0.0,4.0,0.0,4.0,0.0,4.0,7.0,15.0,19.0,2.0,4.0,8.0,17.0,6.0,4.0,14.0,5.0,0.0,0.61,0.67,0.0,0.0,0.0,0.0,27.35,19.0,19.49,2.0,0.22,0.42,0.42,1.08,1.09,1.07,8471724,8474602,,Kris Letang,Justin Schultz
84764708477504,Morrissey-Beaulieu,pairing,36,7956.0,106.0,0.36,0.37872549019607843,0.39,47.97,3.59,3.14,11.8,1.56,27.75,20.16,3.54,3.48,3.43,47.0,21.0,14.0,82.0,2.0,4.0,0.0,11.0,1.0,24.0,26.0,45.0,66.0,6.0,12.0,53.0,39.0,9.0,24.0,55.0,11.0,2.0,1.57,1.55,0.47,1.0,1.0,0.0,80.58,68.0,66.83,20.0,0.64,0.64,0.64,3.59,3.48,3.46,74.47,6.44,5.2,18.32,2.56,42.58,30.89,6.16,6.6,6.32,76.0,30.0,23.0,129.0,7.0,9.0,1.0,18.0,2.0,30.0,40.0,69.0,99.0,9.0,18.0,49.0,36.0,11.0,29.0,77.0,24.0,5.0,2.19,2.99,1.26,2.0,4.0,1.0,131.55,106.0,108.0,21.0,1.08,1.44,1.44,6.08,6.25,6.16,8476470,8477504,,Nathan Beaulieu,Josh Morrissey
84757968477384,Pysyk-Brown,pairing,11,3756.0,47.0,0.42,0.39,0.38,19.2,1.66,1.32,4.48,0.67,10.77,8.1,1.52,1.57,1.44,20.0,7.0,11.0,38.0,0.0,2.0,0.0,5.0,0.0,7.0,13.0,20.0,27.0,1.0,2.0,24.0,32.0,13.0,15.0,20.0,5.0,2.0,0.57,0.54,0.54,0.0,0.0,0.0,36.1,27.0,25.91,4.0,0.27,0.26,0.55,1.38,1.3,1.25,30.99,2.28,1.91,7.2,1.21,17.5,13.9,2.22,2.4,2.33,28.0,16.0,15.0,59.0,4.0,3.0,1.0,4.0,1.0,16.0,16.0,24.0,40.0,4.0,8.0,18.0,22.0,13.0,10.0,35.0,7.0,2.0,0.94,0.87,0.47,3.0,1.0,0.0,62.96,44.0,46.6,6.0,0.39,0.65,0.65,2.02,2.13,2.08,8475796,8477384,,Mark Pysyk,Josh Brown
847179484775118477946,Helm-Larkin-Mantha,line,17,3786.0,43.0,0.62,0.6315055467511885,0.65,19.33,1.23,1.22,5.0,0.66,11.51,8.38,1.2,1.14,1.12,20.0,8.0,5.0,33.0,0.0,1.0,0.0,10.0,0.0,10.0,7.0,20.0,28.0,1.0,2.0,13.0,5.0,1.0,5.0,25.0,2.0,1.0,0.66,0.18,0.39,0.0,0.0,0.0,31.85,28.0,27.1,3.0,0.25,0.39,0.39,1.09,1.03,1.03,10.54,0.74,0.6,2.85,0.37,5.84,4.6,0.74,0.79,0.78,12.0,3.0,7.0,22.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,12.0,15.0,1.0,2.0,17.0,11.0,1.0,2.0,11.0,4.0,0.0,0.28,0.47,0.0,0.0,0.0,0.0,23.08,15.0,15.66,2.0,0.13,0.0,0.0,0.87,0.92,0.91,8471794,8477511,8477946,Darren Helm,Anthony Mantha
84764738476874,Maatta-Murphy,pairing,50,13563.0,251.0,0.46,0.51,0.53,108.79,7.63,7.38,25.46,3.45,63.74,47.35,7.49,7.48,7.34,117.0,38.0,45.0,200.0,6.0,6.0,1.0,32.0,1.0,47.0,63.0,111.0,149.0,13.0,29.0,93.0,116.0,26.0,32.0,129.0,20.0,6.0,3.67,2.39,1.56,4.0,1.0,1.0,194.61,155.0,152.55,22.0,1.51,0.78,1.11,8.04,7.88,7.78,100.51,8.81,6.46,23.93,3.33,55.4,42.07,8.64,9.0,8.83,115.0,25.0,55.0,195.0,17.0,7.0,2.0,21.0,4.0,40.0,51.0,98.0,123.0,13.0,29.0,101.0,126.0,34.0,42.0,107.0,28.0,5.0,3.25,3.59,1.96,10.0,5.0,2.0,203.21,140.0,144.14,36.0,1.34,2.33,2.33,7.82,8.08,8.0,8476473,8476874,,Connor Murphy,Olli Maatta
84740568476941,Subban-Carrick,pairing,22,1305.0,186.0,0.09,0.33,0.31,6.25,0.14,0.3,1.67,0.2,3.84,2.85,0.14,0.13,0.13,5.0,4.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,9.0,2.0,4.0,4.0,10.0,5.0,9.0,9.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,11.6,9.0,8.72,5.0,0.06,0.0,0.0,0.2,0.19,0.19,14.32,1.4,1.01,3.23,0.48,7.99,5.88,1.35,1.41,1.37,14.0,6.0,4.0,24.0,2.0,1.0,0.0,2.0,1.0,8.0,6.0,12.0,18.0,2.0,6.0,7.0,11.0,7.0,2.0,15.0,4.0,1.0,0.62,0.56,0.22,1.0,0.0,1.0,24.37,20.0,20.17,1.0,0.21,0.04,0.04,1.57,1.58,1.54,8474056,8476941,,P.K. Subban,Connor Carrick
847528784769348480039,Mcginn-Haula-Necas,line,5,1185.0,38.0,0.62,0.59,0.56,10.48,1.13,0.73,2.48,0.36,6.08,4.22,1.03,1.09,0.99,10.0,5.0,7.0,22.0,0.0,1.0,0.0,4.0,0.0,7.0,3.0,10.0,15.0,1.0,2.0,14.0,11.0,2.0,3.0,12.0,2.0,1.0,0.56,0.17,0.4,0.0,0.0,0.0,20.77,15.0,14.46,1.0,0.15,0.4,0.4,0.89,0.85,0.76,9.09,0.69,0.63,1.97,0.29,5.03,3.39,0.67,0.71,0.69,7.0,5.0,3.0,15.0,1.0,1.0,1.0,0.0,0.0,6.0,4.0,6.0,11.0,1.0,2.0,10.0,13.0,1.0,1.0,9.0,2.0,1.0,0.22,0.21,0.25,0.0,0.0,1.0,15.61,12.0,12.4,1.0,0.13,0.25,0.25,0.57,0.58,0.57,8475287,8476934,8480039,Erik Haula,Brock McGinn
847742984783988479339,Connor-Copp-Laine,line,12,5241.0,65.0,0.39,0.49,0.5,44.09,3.07,2.8,10.65,1.4,25.59,19.49,3.0,3.17,3.1,40.0,23.0,17.0,80.0,2.0,2.0,1.0,11.0,2.0,23.0,23.0,38.0,61.0,5.0,10.0,51.0,35.0,11.0,15.0,53.0,8.0,2.0,1.44,0.97,0.66,1.0,0.0,1.0,80.03,63.0,62.92,13.0,0.58,0.55,0.55,3.1,3.17,3.11,47.42,4.78,3.27,10.91,1.49,24.92,18.63,4.53,4.72,4.47,48.0,16.0,18.0,82.0,6.0,4.0,1.0,7.0,1.0,24.0,22.0,42.0,58.0,3.0,6.0,41.0,24.0,9.0,25.0,45.0,14.0,5.0,1.38,1.98,1.43,1.0,3.0,2.0,81.99,64.0,63.95,17.0,0.69,0.84,1.02,4.44,4.41,4.31,8477429,8478398,8479339,Andrew Copp,Kyle Connor
847514984779338478403,Johansson-Eichel-Reinhart,line,12,810.0,128.0,0.91,0.89,0.9,13.92,1.64,1.11,2.94,0.44,7.51,5.36,1.61,1.62,1.59,15.0,4.0,5.0,24.0,3.0,1.0,1.0,0.0,0.0,9.0,6.0,12.0,16.0,0.0,0.0,7.0,3.0,1.0,2.0,12.0,5.0,2.0,0.38,0.57,0.69,2.0,0.0,1.0,23.36,19.0,18.7,0.0,0.23,0.45,0.45,1.42,1.4,1.38,1.48,0.15,0.11,0.31,0.04,0.76,0.61,0.15,0.17,0.17,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,1.0,2.0,1.0,1.0,0.0,0.02,0.13,0.0,0.0,0.0,0.0,3.33,2.0,2.15,2.0,0.02,0.0,0.0,0.18,0.19,0.19,8475149,8477933,8478403,Marcus Johansson,Sam Reinhart
84793238479324,Lindgren-Fox,pairing,185,148766.0,124.0,0.5,0.5025870830700563,0.5,535.24,43.02,35.78,124.03,17.07,304.0,220.11,41.33,43.21,41.51,538.0,206.0,224.0,968.0,49.0,36.0,8.0,136.0,21.0,212.0,290.0,489.0,695.0,60.0,131.0,517.0,432.0,148.0,151.0,557.0,156.0,31.0,15.99,18.37,8.65,21.0,21.0,7.0,970.33,744.0,745.95,77.0,7.39,8.06,7.88,42.52,42.65,41.76,523.53,42.73,35.45,125.85,17.49,291.74,216.72,41.17,42.46,40.93,512.0,218.0,257.0,987.0,40.0,55.0,11.0,100.0,22.0,198.0,315.0,472.0,690.0,54.0,120.0,609.0,424.0,138.0,197.0,558.0,134.0,38.0,15.9,16.31,10.54,12.0,16.0,12.0,985.22,730.0,728.55,107.0,7.32,9.58,9.46,40.6,40.37,39.62,8479323,8479324,,Adam Fox,Ryan Lindgren
84768508478460,Murray-Werenski,pairing,10,2557.0,55.0,0.58,0.56,0.56,23.65,2.11,1.52,5.36,0.82,12.01,9.17,2.05,2.24,2.17,22.0,9.0,11.0,42.0,1.0,2.0,0.0,3.0,2.0,6.0,17.0,21.0,30.0,0.0,0.0,15.0,11.0,5.0,4.0,22.0,7.0,2.0,0.81,0.82,0.49,1.0,0.0,0.0,44.96,31.0,33.39,1.0,0.31,0.42,0.42,2.0,2.14,2.11,17.66,1.52,1.08,4.04,0.52,9.35,7.5,1.48,1.43,1.4,19.0,5.0,9.0,33.0,1.0,1.0,0.0,7.0,0.0,4.0,11.0,18.0,23.0,3.0,6.0,22.0,10.0,3.0,7.0,20.0,1.0,3.0,0.55,0.1,0.87,0.0,0.0,1.0,31.18,24.0,22.87,4.0,0.22,0.3,0.3,1.44,1.37,1.36,8476850,8478460,,Ryan Murray,Zach Werenski
847523684779408479339,Ehlers-Eakin-Laine,line,6,2950.0,31.0,0.45,0.48,0.47,30.77,3.12,2.33,8.4,1.07,16.81,11.26,2.94,3.06,2.88,29.0,14.0,11.0,54.0,6.0,5.0,2.0,5.0,1.0,19.0,7.0,23.0,37.0,1.0,2.0,32.0,9.0,4.0,6.0,29.0,9.0,5.0,0.73,1.11,1.28,1.0,1.0,4.0,53.94,43.0,42.52,6.0,0.49,0.88,0.88,2.74,2.69,2.63,35.8,3.79,2.74,8.63,1.14,18.68,13.02,3.52,3.81,3.54,35.0,13.0,11.0,59.0,2.0,6.0,2.0,9.0,1.0,16.0,14.0,33.0,46.0,1.0,2.0,22.0,17.0,8.0,5.0,30.0,12.0,6.0,0.9,1.46,1.44,0.0,0.0,2.0,58.24,48.0,48.0,5.0,0.58,1.31,1.31,3.06,3.06,2.98,8475236,8477940,8479339,Cody Eakin,Nikolaj Ehlers
84717098480160,Vlasic-Simek,pairing,89,35117.0,112.0,0.51,0.4592359825725432,0.49,117.22,10.12,8.09,29.25,3.91,65.37,46.26,9.79,10.32,9.97,119.0,44.0,59.0,222.0,6.0,11.0,2.0,34.0,2.0,56.0,54.0,113.0,157.0,15.0,30.0,133.0,164.0,27.0,48.0,122.0,32.0,9.0,3.5,3.69,2.93,4.0,0.0,2.0,223.54,163.0,164.54,31.0,1.68,2.31,2.71,9.09,9.09,8.91,118.19,9.79,7.7,28.5,3.8,67.29,49.93,9.47,9.63,9.32,119.0,48.0,80.0,247.0,13.0,9.0,4.0,37.0,8.0,48.0,52.0,106.0,154.0,16.0,34.0,116.0,139.0,37.0,38.0,126.0,33.0,8.0,3.26,3.94,2.59,4.0,5.0,4.0,246.12,167.0,166.53,22.0,1.58,2.15,2.15,9.21,9.09,8.92,8471709,8480160,,Marc-Edouard Vlasic,Radim Simek
84767928478443,Krug-Carlo,pairing,59,38081.0,140.0,0.5,0.54,0.54,327.19,23.12,20.36,76.51,10.95,186.64,144.42,22.37,23.62,22.84,342.0,120.0,140.0,602.0,29.0,15.0,2.0,86.0,11.0,149.0,172.0,313.0,433.0,41.0,92.0,327.0,253.0,83.0,101.0,365.0,84.0,13.0,9.62,9.68,3.83,9.0,14.0,6.0,616.3,462.0,471.13,51.0,4.18,2.7,2.69,24.61,25.06,24.6,284.72,22.95,18.79,68.66,9.22,160.2,119.17,22.25,22.73,22.05,271.0,128.0,113.0,512.0,21.0,20.0,5.0,81.0,14.0,113.0,150.0,250.0,378.0,38.0,80.0,301.0,304.0,115.0,137.0,301.0,84.0,14.0,8.74,10.02,4.19,10.0,9.0,2.0,503.56,399.0,395.5,77.0,3.87,4.0,4.0,22.82,22.68,22.4,8476792,8478443,,Torey Krug,Brandon Carlo
847516984768818478099,Kane-Hertl-Labanc,line,40,9422.0,254.0,0.71,0.5522065378900446,0.62,20.68,1.76,1.41,5.19,0.7,11.06,7.88,1.7,1.67,1.61,19.0,9.0,3.0,31.0,2.0,2.0,0.0,5.0,1.0,8.0,10.0,17.0,26.0,2.0,4.0,16.0,8.0,3.0,6.0,21.0,5.0,2.0,0.62,0.66,0.48,1.0,1.0,0.0,29.42,28.0,26.76,3.0,0.29,0.48,0.48,1.57,1.52,1.5,11.92,0.72,0.74,3.04,0.4,6.82,5.29,0.7,0.73,0.71,12.0,5.0,3.0,20.0,0.0,0.0,0.0,6.0,1.0,4.0,6.0,12.0,17.0,0.0,0.0,5.0,3.0,3.0,1.0,14.0,3.0,0.0,0.39,0.33,0.0,0.0,0.0,0.0,21.14,17.0,17.65,0.0,0.15,0.0,0.0,0.87,0.88,0.86,8475169,8476881,8478099,Evander Kane,Tomas Hertl
847702184774648477953,Petan-Kerfoot-Kapanen,line,1,627.0,3.0,0.29,0.44,0.47,4.94,0.23,0.3,1.22,0.14,2.99,2.13,0.23,0.22,0.22,4.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,7.0,0.0,0.0,5.0,4.0,1.0,1.0,7.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,7.93,7.0,6.93,1.0,0.06,0.0,0.0,0.29,0.28,0.28,4.85,0.57,0.34,1.0,0.14,2.94,2.06,0.55,0.59,0.57,6.0,2.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,6.0,8.0,0.0,0.0,3.0,9.0,1.0,2.0,6.0,1.0,1.0,0.25,0.09,0.24,0.0,0.0,0.0,10.04,8.0,7.98,1.0,0.07,0.0,0.0,0.58,0.6,0.57,8477021,8477464,8477953,Alexander Kerfoot,Nic Petan
84754558475841,Dillon-Heed,pairing,14,3982.0,80.0,0.49,0.56,0.54,29.9,2.15,1.88,7.98,1.1,17.77,13.12,2.04,2.12,2.01,36.0,8.0,22.0,66.0,2.0,4.0,1.0,5.0,1.0,16.0,16.0,34.0,42.0,10.0,21.0,28.0,31.0,7.0,10.0,37.0,5.0,2.0,0.83,0.71,0.6,0.0,1.0,1.0,65.67,44.0,43.72,6.0,0.38,0.55,0.55,1.98,1.94,1.89,26.22,2.25,1.83,6.25,0.84,14.27,10.62,2.19,2.31,2.24,19.0,18.0,15.0,52.0,0.0,1.0,0.0,3.0,1.0,14.0,18.0,19.0,37.0,5.0,11.0,27.0,31.0,12.0,16.0,28.0,7.0,2.0,0.81,0.92,0.52,0.0,0.0,0.0,54.85,37.0,38.31,9.0,0.38,0.32,0.32,2.25,2.32,2.28,8475455,8475841,,Brenden Dillon,Tim Heed
847409884769528478569,Toninato-Acciari-Sceviour,line,8,2669.0,69.0,0.63,0.5,0.56,25.5,2.02,1.58,5.8,0.88,15.39,11.34,1.98,1.95,1.91,24.0,13.0,12.0,49.0,3.0,1.0,1.0,2.0,1.0,13.0,17.0,21.0,34.0,0.0,0.0,25.0,23.0,8.0,7.0,29.0,6.0,2.0,0.95,0.63,0.44,1.0,0.0,2.0,48.75,37.0,36.73,3.0,0.33,0.21,0.21,2.13,2.05,2.03,19.78,1.16,1.34,4.92,0.71,12.04,8.83,1.13,1.21,1.18,24.0,5.0,20.0,49.0,1.0,1.0,0.0,7.0,1.0,11.0,8.0,23.0,28.0,4.0,8.0,25.0,26.0,7.0,3.0,26.0,3.0,0.0,0.79,0.37,0.0,1.0,0.0,0.0,49.41,29.0,29.2,3.0,0.27,0.07,0.07,1.37,1.42,1.38,8474098,8476952,8478569,Colton Sceviour,Dominic Toninato
847468584751728477501,Calvert-Kadri-Nichushkin,line,8,1430.0,85.0,0.7,0.67,0.62,12.53,1.03,0.77,3.43,0.42,7.12,5.23,0.99,1.05,1.01,12.0,6.0,8.0,26.0,1.0,2.0,1.0,4.0,0.0,6.0,5.0,11.0,17.0,1.0,2.0,19.0,8.0,5.0,7.0,13.0,5.0,0.0,0.27,0.76,0.0,1.0,0.0,0.0,27.02,18.0,18.5,2.0,0.16,0.18,0.18,1.01,1.03,1.01,8.01,0.45,0.51,2.09,0.3,4.34,3.31,0.44,0.44,0.43,6.0,5.0,2.0,13.0,0.0,1.0,0.0,5.0,0.0,1.0,4.0,6.0,11.0,1.0,2.0,8.0,9.0,4.0,5.0,9.0,2.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,12.45,11.0,10.64,2.0,0.1,0.15,0.15,0.4,0.39,0.37,8474685,8475172,8477501,Matt Calvert,Nazem Kadri
847123384770388477425,Wood-Zajac-Gusev,line,11,1635.0,122.0,0.26,0.47,0.41,10.52,0.57,0.63,2.77,0.37,6.71,4.95,0.57,0.56,0.55,12.0,4.0,11.0,27.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,12.0,16.0,3.0,6.0,15.0,8.0,3.0,5.0,14.0,2.0,0.0,0.36,0.21,0.0,0.0,0.0,0.0,26.17,16.0,15.57,4.0,0.13,0.0,0.0,0.7,0.68,0.68,17.71,1.63,1.23,3.75,0.61,8.83,6.95,1.51,1.7,1.58,18.0,5.0,7.0,30.0,2.0,3.0,1.0,5.0,0.0,9.0,4.0,16.0,21.0,4.0,8.0,12.0,9.0,3.0,3.0,14.0,8.0,1.0,0.5,0.9,0.23,1.0,1.0,0.0,31.16,23.0,23.78,1.0,0.26,0.53,0.53,1.35,1.41,1.34,8471233,8477038,8477425,Travis Zajac,Nikita Gusev
84774888477845,Van Riemsdyk-Pesce,pairing,20,987.0,173.0,0.44,0.41,0.41,6.0,0.43,0.4,1.47,0.24,3.58,2.87,0.42,0.4,0.39,6.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,9.0,1.0,2.0,1.0,8.0,0.0,3.0,8.0,1.0,0.0,0.33,0.11,0.0,0.0,0.0,0.0,10.98,9.0,8.41,2.0,0.08,0.0,0.0,0.52,0.48,0.47,9.65,0.56,0.59,2.31,0.3,5.17,4.07,0.56,0.57,0.57,7.0,6.0,4.0,17.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,6.0,12.0,0.0,0.0,5.0,5.0,1.0,2.0,9.0,4.0,0.0,0.17,0.39,0.0,0.0,1.0,0.0,17.49,13.0,13.47,1.0,0.12,0.0,0.0,0.68,0.69,0.69,8477488,8477845,,Brett Pesce,Trevor van Riemsdyk
847188784754618476851,Galchenyuk-Agozzino-Hornqvist,line,4,1062.0,20.0,0.5,0.56,0.52,8.61,0.49,0.46,2.03,0.28,4.89,3.86,0.48,0.51,0.49,7.0,5.0,3.0,15.0,1.0,0.0,0.0,2.0,0.0,5.0,4.0,6.0,11.0,2.0,4.0,9.0,10.0,1.0,2.0,9.0,3.0,0.0,0.19,0.3,0.0,0.0,1.0,0.0,15.21,12.0,11.92,0.0,0.09,0.0,0.0,0.58,0.6,0.58,8.39,0.49,0.49,1.76,0.25,4.01,4.0,0.49,0.49,0.49,10.0,1.0,1.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,9.0,1.0,2.0,10.0,13.0,1.0,0.0,8.0,3.0,0.0,0.13,0.36,0.0,1.0,1.0,0.0,12.06,11.0,11.18,0.0,0.1,0.0,0.0,0.59,0.59,0.59,8471887,8475461,8476851,Patric Hornqvist,Andrew Agozzino
847576684769258477901,Carr-Sissons-Watson,line,4,673.0,33.0,0.1,0.33,0.25,2.09,0.08,0.12,0.51,0.06,1.31,0.92,0.07,0.08,0.08,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,6.0,3.0,2.0,1.0,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,5.38,3.0,3.3,0.0,0.02,0.0,0.0,0.1,0.11,0.11,6.12,0.67,0.44,1.46,0.21,3.75,2.46,0.65,0.66,0.63,6.0,3.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,7.0,0.0,0.0,3.0,2.0,0.0,0.0,7.0,1.0,1.0,0.21,0.09,0.38,1.0,0.0,1.0,9.72,9.0,8.69,0.0,0.09,0.38,0.38,0.39,0.37,0.37,8475766,8476925,8477901,Austin Watson,Colton Sissons
84789068479369,Nutivaara-Peeke,pairing,9,1783.0,48.0,0.51,0.5,0.45,13.36,1.02,0.78,3.11,0.43,6.95,5.71,0.99,1.03,1.0,11.0,7.0,9.0,27.0,0.0,1.0,0.0,2.0,1.0,5.0,9.0,11.0,18.0,1.0,2.0,11.0,12.0,1.0,7.0,13.0,4.0,1.0,0.36,0.45,0.22,0.0,0.0,0.0,27.56,18.0,18.3,5.0,0.16,0.11,0.11,1.07,1.09,1.07,16.04,0.97,0.95,4.05,0.55,8.42,7.04,0.97,0.98,0.98,17.0,5.0,5.0,27.0,1.0,0.0,0.0,6.0,1.0,5.0,9.0,16.0,21.0,2.0,4.0,10.0,11.0,2.0,8.0,18.0,4.0,0.0,0.36,0.62,0.0,1.0,0.0,0.0,26.64,22.0,21.69,3.0,0.19,0.0,0.0,1.17,1.18,1.18,8478906,8479369,,Markus Nutivaara,Andrew Peeke
84746288478430,Kylington-Stone,pairing,19,7756.0,14.0,0.38,0.46517019082001027,0.4,10.02,0.92,0.7,2.21,0.32,5.84,4.01,0.92,0.97,0.96,9.0,5.0,2.0,16.0,1.0,0.0,0.0,2.0,1.0,4.0,6.0,8.0,13.0,1.0,2.0,11.0,10.0,1.0,1.0,10.0,3.0,1.0,0.25,0.36,0.32,1.0,0.0,0.0,17.51,14.0,15.19,1.0,0.14,0.0,0.0,1.07,1.12,1.11,15.32,1.5,1.02,3.62,0.52,8.02,6.33,1.42,1.43,1.35,14.0,7.0,4.0,25.0,0.0,2.0,0.0,3.0,0.0,6.0,10.0,14.0,21.0,1.0,2.0,6.0,7.0,6.0,1.0,15.0,4.0,2.0,0.41,0.58,0.5,0.0,0.0,0.0,23.29,21.0,19.74,1.0,0.21,0.46,0.46,1.25,1.18,1.15,8474628,8478430,,Michael Stone,Oliver Kylington
847516884757988476887,Forsberg-Granlund-Duchene,line,106,45489.0,251.0,0.54,0.5513401042010158,0.54,281.36,25.76,19.66,63.82,9.26,161.84,113.66,24.78,25.73,24.76,266.0,128.0,119.0,513.0,35.0,22.0,6.0,63.0,5.0,132.0,137.0,231.0,359.0,40.0,84.0,283.0,164.0,77.0,73.0,297.0,76.0,21.0,10.66,9.43,5.66,14.0,15.0,6.0,517.0,394.0,395.31,27.0,4.08,4.42,4.42,25.41,25.43,24.87,239.75,21.53,16.51,55.25,8.04,138.34,99.33,20.96,21.73,21.16,251.0,88.0,105.0,444.0,21.0,15.0,1.0,64.0,7.0,109.0,123.0,230.0,318.0,40.0,80.0,295.0,193.0,67.0,80.0,252.0,65.0,22.0,7.8,7.56,6.17,6.0,11.0,4.0,446.4,339.0,341.64,45.0,3.4,3.69,3.64,21.29,21.44,21.08,8475168,8475798,8476887,Matt Duchene,Mikael Granlund
847410284751588477482,Sanford-O'Reilly-Perron,line,76,33036.0,142.0,0.53,0.54,0.55,77.42,5.31,4.94,18.9,2.62,45.18,33.06,5.15,5.27,5.12,83.0,27.0,40.0,150.0,6.0,9.0,1.0,15.0,1.0,44.0,35.0,77.0,104.0,18.0,36.0,111.0,59.0,21.0,14.0,89.0,18.0,3.0,2.31,2.11,0.89,2.0,4.0,0.0,147.92,110.0,108.67,10.0,1.01,1.35,1.35,4.96,4.96,4.9,62.37,4.77,3.9,15.07,2.1,37.07,27.09,4.7,4.79,4.72,63.0,27.0,38.0,128.0,9.0,3.0,1.0,16.0,0.0,27.0,35.0,54.0,81.0,4.0,8.0,75.0,45.0,10.0,18.0,76.0,12.0,2.0,2.36,1.61,0.8,5.0,3.0,1.0,128.0,90.0,89.92,15.0,0.79,0.96,0.96,4.59,4.64,4.62,8474102,8475158,8477482,David Perron,Ryan O'Reilly
